Quarter,Value,Percentage Change,index
Q3 2017,11.9,-0.00620756190736127,^BVSP
Q4 2017,11.9,-0.00620756190736127,^BVSP
Q1 2018,11.7,-0.0042267223412534305,^BVSP
Q2 2018,11.7,-0.0042267223412534305,^BVSP
Q3 2018,11.7,-0.0042267223412534305,^BVSP
Q4 2018,11.7,-0.0042267223412534305,^BVSP
Q1 2019,11.1,-0.013079374898557594,^BVSP
Q2 2019,11.1,-0.013079374898557594,^BVSP
Q3 2019,11.1,-0.013079374898557594,^BVSP
Q4 2019,11.1,-0.013079374898557594,^BVSP
Q1 2020,14.2,0.06351372740314565,^BVSP
Q2 2020,14.2,0.06351372740314565,^BVSP
Q3 2020,14.2,0.06351372740314565,^BVSP
Q4 2020,14.2,0.06351372740314565,^BVSP
Q1 2021,11.1,-0.059713874249678556,^BVSP
Q2 2021,11.1,-0.059713874249678556,^BVSP
Q3 2021,11.1,-0.059713874249678556,^BVSP
Q4 2021,11.1,-0.059713874249678556,^BVSP
Q1 2022,7.9,-0.08151040364570572,^BVSP
Q2 2022,7.9,-0.08151040364570572,^BVSP
Q3 2022,7.9,-0.08151040364570572,^BVSP
Q4 2022,7.9,-0.08151040364570572,^BVSP
Q1 2023,8.2,0.009367549585383772,^BVSP
