Date,YOY (%),index
1/1/1975,0,^GSPC
1/1/1976,0.006190505,^GSPC
1/1/1977,0.013087454,^GSPC
1/1/1978,0.317749226,^GSPC
1/1/1979,0.044244555,^GSPC
1/1/1980,0.101517336,^GSPC
1/1/1981,0.091772483,^GSPC
1/1/1982,0.060035832,^GSPC
1/1/1983,0.263313499,^GSPC
1/1/1984,0.570075328,^GSPC
1/1/1985,-0.077282081,^GSPC
1/1/1986,0.34663339,^GSPC
1/1/1987,0.32188406,^GSPC
1/1/1988,-0.377930577,^GSPC
1/1/1989,-0.02061308,^GSPC
1/1/1990,-0.051149693,^GSPC
1/1/1991,-0.216878344,^GSPC
1/1/1992,0.082062619,^GSPC
1/1/1993,0.174953755,^GSPC
1/1/1994,0.085844077,^GSPC
1/1/1995,0.048895731,^GSPC
1/1/1996,0.102623177,^GSPC
1/1/1997,0.04741496,^GSPC
1/1/1998,0.106856312,^GSPC
1/1/1999,0.337157209,^GSPC
1/1/2000,0.548215708,^GSPC
1/1/2001,-0.242418616,^GSPC
1/1/2002,0.032944362,^GSPC
1/1/2003,-0.27092745,^GSPC
1/1/2004,0.040526831,^GSPC
1/1/2005,0.296380228,^GSPC
1/1/2006,0.030095359,^GSPC
1/1/2007,0.37639472,^GSPC
1/1/2008,0.895085372,^GSPC
1/1/2009,-0.441806107,^GSPC
1/1/2010,-0.083934555,^GSPC
1/1/2011,0.259016804,^GSPC
1/1/2012,-0.339684035,^GSPC
1/1/2013,-0.201724671,^GSPC
1/1/2014,0.070113129,^GSPC
1/1/2015,0.11565312,^GSPC
1/1/2016,-0.068633025,^GSPC
1/1/2017,-0.194713981,^GSPC
1/1/2018,-0.123935423,^GSPC
1/1/2019,-0.369364203,^GSPC
