Quarter,Percentage Change,index
Q2 2012,-0.001007873204045051,^HSI
Q3 2012,-0.001007873204045051,^HSI
Q4 2012,-0.001007873204045051,^HSI
Q1 2013,0.00018669432383666695,^HSI
Q2 2013,0.00018669432383666695,^HSI
Q3 2013,0.00018669432383666695,^HSI
Q4 2013,0.00018669432383666695,^HSI
Q1 2014,0.0002457222185494601,^HSI
Q2 2014,0.0002457222185494601,^HSI
Q3 2014,0.0002457222185494601,^HSI
Q4 2014,0.0002457222185494601,^HSI
Q1 2015,0.0011163956991679935,^HSI
Q2 2015,0.0011163956991679935,^HSI
Q3 2015,0.0011163956991679935,^HSI
Q4 2015,0.0011163956991679935,^HSI
Q1 2016,-0.000872608448958978,^HSI
Q2 2016,-0.000872608448958978,^HSI
Q3 2016,-0.000872608448958978,^HSI
Q4 2016,-0.000872608448958978,^HSI
Q1 2017,0.00015258649249072498,^HSI
Q2 2017,0.00015258649249072498,^HSI
Q3 2017,0.00015258649249072498,^HSI
Q4 2017,0.00015258649249072498,^HSI
Q1 2018,0.000804111726457446,^HSI
Q2 2018,0.000804111726457446,^HSI
Q3 2018,0.000804111726457446,^HSI
Q4 2018,0.000804111726457446,^HSI
Q1 2019,-0.0009346150592630664,^HSI
Q2 2019,-0.0009346150592630664,^HSI
Q3 2019,-0.0009346150592630664,^HSI
Q4 2019,-0.0009346150592630664,^HSI
Q1 2020,0.0008641494955272666,^HSI
