Date,Value,YOY (%),index
1961-06-01,2.97,-2.3,^SSMI
1961-05-01,2.86,-6.84,^SSMI
1961-04-01,2.82,-9.9,^SSMI
1961-03-01,2.84,-11.8,^SSMI
1961-02-01,2.86,-13.33,^SSMI
1961-01-01,2.96,-10.84,^SSMI
1960-12-01,3.02,,^SSMI
1960-11-01,3.04,,^SSMI
1960-10-01,3.05,,^SSMI
1960-09-01,3.01,,^SSMI
1960-08-01,2.94,,^SSMI
1960-07-01,2.97,,^SSMI
1960-06-01,3.04,,^SSMI
1960-05-01,3.07,,^SSMI
1960-04-01,3.13,,^SSMI
1960-03-01,3.22,,^SSMI
1960-02-01,3.3,,^SSMI
1960-01-01,3.32,,^SSMI
