Date,YOY (%),index
1/4/2011,0.015110843,^SSMI
1/7/2011,0.020216813,^SSMI
1/10/2011,0.001329034,^SSMI
1/1/2012,0.024891816,^SSMI
1/4/2012,0.011954026,^SSMI
1/7/2012,0.014580864,^SSMI
1/10/2012,0.00286503,^SSMI
1/1/2013,0.018642021,^SSMI
1/4/2013,0.007010979,^SSMI
1/7/2013,0.001607175,^SSMI
1/10/2013,0.010708018,^SSMI
1/1/2014,0.003974846,^SSMI
1/4/2014,0.012336391,^SSMI
1/7/2014,-0.001315966,^SSMI
1/10/2014,0.013334399,^SSMI
1/1/2015,0.009935275,^SSMI
1/4/2015,-0.004048713,^SSMI
1/7/2015,0.002340627,^SSMI
1/10/2015,0.003822566,^SSMI
1/1/2016,0.011880445,^SSMI
1/4/2016,-0.009982792,^SSMI
1/7/2016,-0.006253329,^SSMI
1/10/2016,-0.008896602,^SSMI
1/1/2017,0.002014044,^SSMI
1/4/2017,0.013545728,^SSMI
1/7/2017,0.019327724,^SSMI
1/10/2017,-0.002070617,^SSMI
1/1/2018,-0.000688221,^SSMI
1/4/2018,0.01587234,^SSMI
1/7/2018,0.006315745,^SSMI
1/10/2018,0.014680519,^SSMI
1/1/2019,0.009889033,^SSMI
1/4/2019,0.005207494,^SSMI
1/7/2019,0.001387464,^SSMI
1/10/2019,0.017583366,^SSMI
1/1/2020,-0.007557177,^SSMI
1/4/2020,0.013629309,^SSMI
1/7/2020,0.002170604,^SSMI
1/10/2020,0.022952001,^SSMI
1/1/2021,-0.000526831,^SSMI
1/4/2021,0.021955981,^SSMI
1/7/2021,0.023538337,^SSMI
1/10/2021,0.026476753,^SSMI
1/1/2022,-0.003691569,^SSMI
1/4/2022,0.026803533,^SSMI
1/7/2022,0.012422368,^SSMI
1/10/2022,0.011928723,^SSMI
1/1/2023,-0.01209108,^SSMI
1/4/2023,0.011678951,^SSMI
