Date,YOY (%),index
1/1/2012,-0.013169739,^FCHI
1/4/2012,0,^FCHI
1/7/2012,0.006672272,^FCHI
1/10/2012,-0.01420377,^FCHI
1/1/2013,-0.012488642,^FCHI
1/4/2013,-0.000972515,^FCHI
1/7/2013,0.008763101,^FCHI
1/10/2013,-0.01061795,^FCHI
1/1/2014,-0.011707263,^FCHI
1/4/2014,0.001974817,^FCHI
1/7/2014,0.007881733,^FCHI
1/10/2014,-0.019550242,^FCHI
1/1/2015,-0.008972785,^FCHI
1/4/2015,0.00100578,^FCHI
1/7/2015,0.014069776,^FCHI
1/10/2015,-0.006936788,^FCHI
1/1/2016,-0.004990739,^FCHI
1/4/2016,0.005015772,^FCHI
1/7/2016,0.02195547,^FCHI
1/10/2016,-0.005858859,^FCHI
1/1/2017,0.006875456,^FCHI
1/4/2017,0.009756539,^FCHI
1/7/2017,0.021256413,^FCHI
1/10/2017,-0.004731051,^FCHI
1/1/2018,0.002851935,^FCHI
1/4/2018,0.008530527,^FCHI
1/7/2018,0.020677064,^FCHI
1/10/2018,0,^FCHI
1/1/2019,0,^FCHI
1/4/2019,0.011049668,^FCHI
1/7/2019,0.022768329,^FCHI
1/10/2019,0.003561871,^FCHI
1/1/2020,0.010648573,^FCHI
1/4/2020,0.014047333,^FCHI
1/7/2020,0.019912665,^FCHI
1/10/2020,0.012733599,^FCHI
1/1/2021,0.007544598,^FCHI
1/4/2021,0.01913405,^FCHI
1/7/2021,0.030204551,^FCHI
1/10/2021,0.010300859,^FCHI
1/1/2022,0.008627604,^FCHI
1/4/2022,0.017107611,^FCHI
1/7/2022,0.026758458,^FCHI
1/10/2022,-0.005212369,^FCHI
1/1/2023,-0.009731048,^FCHI
