Date,Value,YOY (%),index
1967-01-01,2.66,-34.0,^GDAXI
1966-12-01,2.92,-22.96,^GDAXI
1966-11-01,3.18,-21.87,^GDAXI
1966-10-01,2.7,-33.99,^GDAXI
1966-09-01,2.96,-23.12,^GDAXI
1966-08-01,2.96,-23.12,^GDAXI
1966-07-01,3.21,-16.62,^GDAXI
1966-06-01,3.47,-10.1,^GDAXI
1966-05-01,4.24,50.35,^GDAXI
1966-04-01,4.5,75.78,^GDAXI
1966-03-01,4.01,73.59,^GDAXI
1966-02-01,4.28,139.11,^GDAXI
1966-01-01,4.03,95.63,^GDAXI
1965-12-01,3.79,62.66,^GDAXI
1965-11-01,4.07,73.93,^GDAXI
1965-10-01,4.09,95.69,^GDAXI
1965-09-01,3.85,46.39,^GDAXI
1965-08-01,3.85,32.76,^GDAXI
1965-07-01,3.85,46.39,^GDAXI
1965-06-01,3.86,62.87,^GDAXI
1965-05-01,2.82,34.93,^GDAXI
1965-04-01,2.56,22.49,^GDAXI
1965-03-01,2.31,10.53,^GDAXI
1965-02-01,1.79,-14.35,^GDAXI
1965-01-01,2.06,-21.97,^GDAXI
1964-12-01,2.33,-33.05,^GDAXI
1964-11-01,2.34,-27.55,^GDAXI
1964-10-01,2.09,-35.29,^GDAXI
1964-09-01,2.63,-2.59,^GDAXI
1964-08-01,2.9,19.34,^GDAXI
1964-07-01,2.63,22.33,^GDAXI
1964-06-01,2.37,-2.47,^GDAXI
1964-05-01,2.09,-29.39,^GDAXI
1964-04-01,1.83,-43.34,^GDAXI
1964-03-01,2.09,-35.49,^GDAXI
1964-02-01,2.09,-40.63,^GDAXI
1964-01-01,2.64,-11.71,^GDAXI
1963-12-01,3.48,26.55,^GDAXI
1963-11-01,3.23,46.82,^GDAXI
1963-10-01,3.23,29.72,^GDAXI
1963-09-01,2.7,22.17,^GDAXI
1963-08-01,2.43,9.95,^GDAXI
1963-07-01,2.15,-22.1,^GDAXI
1963-06-01,2.43,-2.41,^GDAXI
1963-05-01,2.96,-3.27,^GDAXI
1963-04-01,3.23,-17.6,^GDAXI
1963-03-01,3.24,-10.99,^GDAXI
1963-02-01,3.52,4.76,^GDAXI
1963-01-01,2.99,-2.92,^GDAXI
1962-12-01,2.75,-2.48,^GDAXI
1962-11-01,2.2,-21.99,^GDAXI
1962-10-01,2.49,-2.35,^GDAXI
1962-09-01,2.21,-22.18,^GDAXI
1962-08-01,2.21,-13.33,^GDAXI
1962-07-01,2.76,8.24,^GDAXI
1962-06-01,2.49,-2.35,^GDAXI
1962-05-01,3.06,54.55,^GDAXI
1962-04-01,3.92,176.06,^GDAXI
1962-03-01,3.64,82.0,^GDAXI
1962-02-01,3.36,68.0,^GDAXI
1962-01-01,3.08,116.9,^GDAXI
1961-12-01,2.82,,^GDAXI
1961-11-01,2.82,,^GDAXI
1961-10-01,2.55,,^GDAXI
1961-09-01,2.84,,^GDAXI
1961-08-01,2.55,,^GDAXI
1961-07-01,2.55,,^GDAXI
1961-06-01,2.55,,^GDAXI
1961-05-01,1.98,,^GDAXI
1961-04-01,1.42,,^GDAXI
1961-03-01,2.0,,^GDAXI
1961-02-01,2.0,,^GDAXI
1961-01-01,1.42,,^GDAXI
