Date,YOY (%),index
1/4/2010,0.018181707,^FTLC
1/7/2010,0.014509403,^FTLC
1/10/2010,-0.022002304,^FTLC
1/1/2011,-0.017997636,^FTLC
1/4/2011,0.008017956,^FTLC
1/7/2011,0.011363694,^FTLC
1/10/2011,-0.013483816,^FTLC
1/1/2012,-0.010249814,^FTLC
1/4/2012,0.018411853,^FTLC
1/7/2012,0.011299492,^FTLC
1/10/2012,-0.008938991,^FTLC
1/1/2013,-0.00676421,^FTLC
1/4/2013,0.020431841,^FTLC
1/7/2013,0.024471354,^FTLC
1/10/2013,0.005428909,^FTLC
1/1/2014,0.012958642,^FTLC
1/4/2014,0.036247719,^FTLC
1/7/2014,0.031892979,^FTLC
1/10/2014,0.001993672,^FTLC
1/1/2015,-0.002984557,^FTLC
1/4/2015,0.020958006,^FTLC
1/7/2015,0.033235045,^FTLC
1/10/2015,0.012299364,^FTLC
1/1/2016,0.011214675,^FTLC
1/4/2016,0.021257374,^FTLC
1/7/2016,0.020814095,^FTLC
1/10/2016,-0.000886371,^FTLC
1/1/2017,0.002661472,^FTLC
1/4/2017,0.022124016,^FTLC
1/7/2017,0.02251079,^FTLC
1/10/2017,-0.000846593,^FTLC
1/1/2018,-0.001694621,^FTLC
1/4/2018,0.011035254,^FTLC
1/7/2018,0.019311907,^FTLC
1/10/2018,-0.004942217,^FTLC
1/1/2019,-0.011589608,^FTLC
1/4/2019,0.007537876,^FTLC
1/7/2019,0.016624443,^FTLC
1/10/2019,-0.0040876,^FTLC
1/1/2020,-0.00246336,^FTLC
1/4/2020,0.002469443,^FTLC
1/7/2020,0.029556647,^FTLC
1/10/2020,0.028707418,^FTLC
1/1/2021,0.020155705,^FTLC
1/4/2021,0.018996374,^FTLC
1/7/2021,0.020134738,^FTLC
1/10/2021,0.020467546,^FTLC
1/1/2022,0.025787973,^FTLC
1/4/2022,0.025837875,^FTLC
1/7/2022,0.036079402,^FTLC
1/10/2022,0.003942083,^FTLC
1/1/2023,-0.022251538,^FTLC
1/4/2023,0.003346738,^FTLC
