Date,Value,YOY (%),index
1966-04-01,8.0,21.21,^GDAXI
1966-03-01,7.7,18.46,^GDAXI
1966-02-01,7.6,16.92,^GDAXI
1966-01-01,7.6,18.75,^GDAXI
1965-12-01,7.7,20.31,^GDAXI
1965-11-01,7.5,17.19,^GDAXI
1965-10-01,7.5,17.19,^GDAXI
1965-09-01,7.4,15.63,^GDAXI
1965-08-01,7.3,15.87,^GDAXI
1965-07-01,7.2,14.29,^GDAXI
1965-06-01,7.1,12.7,^GDAXI
1965-05-01,6.9,9.52,^GDAXI
1965-04-01,6.6,10.0,^GDAXI
1965-03-01,6.5,8.33,^GDAXI
1965-02-01,6.5,10.17,^GDAXI
1965-01-01,6.4,8.47,^GDAXI
1964-12-01,6.4,6.67,^GDAXI
1964-11-01,6.4,4.92,^GDAXI
1964-10-01,6.4,4.92,^GDAXI
1964-09-01,6.4,4.92,^GDAXI
1964-08-01,6.3,3.28,^GDAXI
1964-07-01,6.3,3.28,^GDAXI
1964-06-01,6.3,3.28,^GDAXI
1964-05-01,6.3,3.28,^GDAXI
1964-04-01,6.2,3.33,^GDAXI
1964-03-01,6.0,0.0,^GDAXI
1964-02-01,5.9,-1.67,^GDAXI
1964-01-01,5.9,-1.67,^GDAXI
1963-12-01,6.0,-1.64,^GDAXI
1963-11-01,6.0,-3.23,^GDAXI
1963-10-01,6.1,-1.61,^GDAXI
1963-09-01,6.1,1.67,^GDAXI
1963-08-01,6.1,1.67,^GDAXI
1963-07-01,6.1,3.39,^GDAXI
1963-06-01,6.1,3.39,^GDAXI
1963-05-01,6.1,5.17,^GDAXI
1963-04-01,6.0,7.14,^GDAXI
1963-03-01,6.0,7.14,^GDAXI
1963-02-01,6.0,5.26,^GDAXI
1963-01-01,6.0,1.69,^GDAXI
1962-12-01,6.1,1.67,^GDAXI
1962-11-01,6.2,3.33,^GDAXI
1962-10-01,6.2,3.33,^GDAXI
1962-09-01,6.0,0.0,^GDAXI
1962-08-01,6.0,1.69,^GDAXI
1962-07-01,5.9,3.51,^GDAXI
1962-06-01,5.9,5.36,^GDAXI
1962-05-01,5.8,3.57,^GDAXI
1962-04-01,5.6,-1.75,^GDAXI
1962-03-01,5.6,-5.08,^GDAXI
1962-02-01,5.7,-5.0,^GDAXI
1962-01-01,5.9,-3.28,^GDAXI
1961-12-01,6.0,-3.23,^GDAXI
1961-11-01,6.0,-3.23,^GDAXI
1961-10-01,6.0,-4.76,^GDAXI
1961-09-01,6.0,-7.69,^GDAXI
1961-08-01,5.9,-9.23,^GDAXI
1961-07-01,5.7,-14.93,^GDAXI
1961-06-01,5.6,-15.15,^GDAXI
1961-05-01,5.6,-12.5,^GDAXI
1961-04-01,5.7,-10.94,^GDAXI
1961-03-01,5.9,-7.81,^GDAXI
1961-02-01,6.0,-6.25,^GDAXI
1961-01-01,6.1,-6.15,^GDAXI
1960-12-01,6.2,,^GDAXI
1960-11-01,6.2,,^GDAXI
1960-10-01,6.3,,^GDAXI
1960-09-01,6.5,,^GDAXI
1960-08-01,6.5,,^GDAXI
1960-07-01,6.7,,^GDAXI
1960-06-01,6.6,,^GDAXI
1960-05-01,6.4,,^GDAXI
1960-04-01,6.4,,^GDAXI
1960-03-01,6.4,,^GDAXI
1960-02-01,6.4,,^GDAXI
1960-01-01,6.5,,^GDAXI
