Date,YOY (%),index
1/10/1979,0,^HSI
1/1/1980,0.115147524,^HSI
1/4/1980,0,^HSI
1/7/1980,0.103265862,^HSI
1/10/1980,0.103442636,^HSI
1/1/1981,0.084825579,^HSI
1/4/1981,0.004117373,^HSI
1/7/1981,0.008194795,^HSI
1/10/1981,-0.020323532,^HSI
1/1/1982,-0.066393237,^HSI
1/4/1982,-0.035554035,^HSI
1/7/1982,-0.050689866,^HSI
1/10/1982,-0.053396529,^HSI
1/1/1983,-0.051285425,^HSI
1/4/1983,0.005408227,^HSI
1/7/1983,-0.037637724,^HSI
1/10/1983,-0.050280319,^HSI
1/1/1984,0.029409415,^HSI
1/4/1984,0.005717292,^HSI
1/7/1984,-0.051137387,^HSI
1/10/1984,0.011982325,^HSI
1/1/1985,0.041414782,^HSI
1/4/1985,0.051137387,^HSI
1/7/1985,0.059457872,^HSI
1/10/1985,0.035717585,^HSI
1/1/1986,0.004921238,^HSI
1/4/1986,0.009809071,^HSI
1/7/1986,0.048539635,^HSI
1/10/1986,0.050924664,^HSI
1/1/1987,0.083704511,^HSI
1/4/1987,0.065037758,^HSI
1/7/1987,0.034351871,^HSI
1/10/1987,0.007383937,^HSI
1/1/1988,0.036626959,^HSI
1/4/1988,0.088337395,^HSI
1/7/1988,0.071431721,^HSI
1/10/1988,0.06969672,^HSI
1/1/1989,0.116148035,^HSI
1/4/1989,0.035532353,^HSI
1/7/1989,-0.039217644,^HSI
1/10/1989,0.056124885,^HSI
1/1/1990,0.033815826,^HSI
1/4/1990,0.021028433,^HSI
1/7/1990,0.036611644,^HSI
1/10/1990,0.044149882,^HSI
1/1/1991,0.048625712,^HSI
1/4/1991,0.129032847,^HSI
1/7/1991,0.169642617,^HSI
1/10/1991,0.117558831,^HSI
1/1/1992,0.087431942,^HSI
1/4/1992,0.090452023,^HSI
1/7/1992,0.021888648,^HSI
1/10/1992,-0.033822524,^HSI
1/1/1993,-0.007001307,^HSI
1/4/1993,0.069722903,^HSI
1/7/1993,0.075429848,^HSI
1/10/1993,0.001362646,^HSI
1/1/1994,0.151648189,^HSI
1/4/1994,0.03424912,^HSI
1/7/1994,-0.007136589,^HSI
1/10/1994,-0.016389474,^HSI
1/1/1995,-0.018707172,^HSI
1/4/1995,-0.01400116,^HSI
1/7/1995,-0.054380355,^HSI
1/10/1995,-0.016293759,^HSI
1/1/1996,0.060408408,^HSI
1/4/1996,0.043185688,^HSI
1/7/1996,0.028185657,^HSI
1/10/1996,0.101084885,^HSI
1/1/1997,0.190871296,^HSI
1/4/1997,0.091681767,^HSI
1/7/1997,0.014561612,^HSI
1/10/1997,-0.039716259,^HSI
1/1/1998,-0.142096642,^HSI
1/4/1998,-0.10644436,^HSI
1/7/1998,-0.169337793,^HSI
1/10/1998,-0.033762233,^HSI
1/1/1999,0.023294634,^HSI
1/4/1999,-0.000974647,^HSI
1/7/1999,-0.026041989,^HSI
1/10/1999,-0.044786779,^HSI
1/1/2000,0.015745587,^HSI
1/4/2000,-0.069239023,^HSI
1/7/2000,-0.030347,^HSI
1/10/2000,-0.036259456,^HSI
1/1/2001,-0.03762367,^HSI
1/4/2001,0.002468561,^HSI
1/7/2001,-0.031608976,^HSI
1/10/2001,-0.061043973,^HSI
1/1/2002,-0.00044966,^HSI
1/4/2002,-0.022133204,^HSI
1/7/2002,-0.048961241,^HSI
1/10/2002,-0.051479658,^HSI
1/1/2003,-0.036354743,^HSI
1/4/2003,-0.046227493,^HSI
1/7/2003,-0.008913258,^HSI
1/10/2003,0.085440026,^HSI
1/1/2004,0.143448965,^HSI
1/4/2004,0.048914013,^HSI
1/7/2004,0.007772168,^HSI
1/10/2004,0.071549525,^HSI
1/1/2005,0.078369827,^HSI
1/4/2005,0.051538795,^HSI
1/7/2005,-0.011988589,^HSI
1/10/2005,-0.034975498,^HSI
1/1/2006,0.015162271,^HSI
1/4/2006,0.018943542,^HSI
1/7/2006,-0.005362455,^HSI
1/10/2006,0.006110649,^HSI
1/1/2007,0.035013004,^HSI
1/4/2007,0.038315182,^HSI
1/7/2007,0.037566543,^HSI
1/10/2007,0.088432957,^HSI
1/1/2008,0.104209397,^HSI
1/4/2008,0.006931487,^HSI
1/7/2008,-0.021179914,^HSI
1/10/2008,-0.123614548,^HSI
1/1/2009,0.000308803,^HSI
1/4/2009,0.083616548,^HSI
1/7/2009,0.085990664,^HSI
1/10/2009,0.045359153,^HSI
1/1/2010,0.059443581,^HSI
1/4/2010,0.040008917,^HSI
1/7/2010,0.052356582,^HSI
1/10/2010,0.053211575,^HSI
1/1/2011,0.079072085,^HSI
1/4/2011,0.060715467,^HSI
1/7/2011,-0.00305039,^HSI
1/10/2011,-0.01673844,^HSI
1/1/2012,0.017389676,^HSI
1/4/2012,0.091759477,^HSI
1/7/2012,0.045979044,^HSI
1/10/2012,0.067590615,^HSI
1/1/2013,0.051357841,^HSI
1/4/2013,0.015581012,^HSI
1/7/2013,0.018521369,^HSI
1/10/2013,-0.001899614,^HSI
1/1/2014,-0.003807075,^HSI
1/4/2014,0.013647862,^HSI
1/7/2014,0.055473603,^HSI
1/10/2014,0.049878863,^HSI
1/1/2015,0.054191666,^HSI
1/4/2015,0.034463146,^HSI
1/7/2015,0.019609673,^HSI
1/10/2015,-0.03759137,^HSI
1/1/2016,-0.064493909,^HSI
1/4/2016,0.001699023,^HSI
1/7/2016,0.048467301,^HSI
1/10/2016,0.061366128,^HSI
1/1/2017,0.028854311,^HSI
1/4/2017,0.058418725,^HSI
1/7/2017,0.017898506,^HSI
1/10/2017,0.025638551,^HSI
1/1/2018,0.046738503,^HSI
1/4/2018,0.053619066,^HSI
1/7/2018,0.023708004,^HSI
1/10/2018,-0.062690972,^HSI
1/1/2019,0.001629138,^HSI
1/4/2019,0.069214941,^HSI
1/7/2019,-0.017071019,^HSI
1/10/2019,-0.017539155,^HSI
1/1/2020,-0.009801315,^HSI
1/4/2020,0.016614986,^HSI
1/7/2020,0.000173958,^HSI
1/10/2020,-0.007561943,^HSI
1/1/2021,0.012786764,^HSI
1/4/2021,0.019456918,^HSI
1/7/2021,0.012469235,^HSI
1/10/2021,-0.008461664,^HSI
1/1/2022,-0.023405134,^HSI
1/4/2022,-0.00302822,^HSI
1/7/2022,-0.041048555,^HSI
1/10/2022,-0.074117442,^HSI
1/1/2023,0.013976904,^HSI
1/4/2023,0.014555804,^HSI
