volatility,index,crash_label,price_change,volume_change,date,Quarter,Regional Feature
-0.3555548310258743,000001.SS,0,1.9821754218240133,-0.12714669395546127,30/6/2009,Q2 2009,1
-0.38304812846680103,000001.SS,0,-0.6986717552075983,-0.12714669398456227,30/9/2009,Q3 2009,1
-0.35437944832866786,000001.SS,0,1.3906313885723485,-0.12714669422606065,31/12/2009,Q4 2009,1
-0.4307285776497895,000001.SS,0,-0.6156848284533634,-0.12714669429831246,31/3/2010,Q1 2010,1
-0.5318036063922078,000001.SS,0,-2.160179768086482,-0.12714669415461038,30/6/2010,Q2 2010,1
-0.5027754036190887,000001.SS,0,0.7652997472565366,-0.12714669389974306,30/9/2010,Q3 2010,1
-0.501743144976053,000001.SS,0,0.33082434266377414,-0.12714669381003685,31/12/2010,Q4 2010,1
-0.5381277885873722,000001.SS,0,0.2032395469794569,-0.12714669427545539,31/3/2011,Q1 2011,1
-0.5584127021276702,000001.SS,0,-0.6629739634875047,-0.1271466941673705,30/6/2011,Q2 2011,1
-0.5812317209989296,000001.SS,0,-1.4394671646201054,-0.12714669418553798,30/9/2011,Q3 2011,1
-0.5491260390316477,000001.SS,0,-0.7590569992221954,-0.12714669423532984,31/12/2011,Q4 2011,1
-0.5130937931471212,000001.SS,0,0.08187923178110605,-0.12714669386186384,31/3/2012,Q1 2012,1
-0.5513668606583537,000001.SS,0,-0.3128817240917861,-0.12714669410895849,30/6/2012,Q2 2012,1
-0.5911357559283456,000001.SS,0,-0.7141304478434983,-0.12714669420297722,30/9/2012,Q3 2012,1
-0.5929801735271226,000001.SS,0,0.5947989671762729,-0.12714669396873335,31/12/2012,Q4 2012,1
-0.5909386308387429,000001.SS,0,-0.2938581647521038,-0.1271466937237566,31/3/2013,Q1 2013,1
-0.6027224246865494,000001.SS,0,-1.171529319264875,-0.127146694253062,30/6/2013,Q2 2013,1
-0.6022534838035049,000001.SS,0,0.6910913141236692,-0.1271466937344332,30/9/2013,Q3 2013,1
-0.6044506831437005,000001.SS,0,-0.4041360561506668,-0.12714669418594818,31/12/2013,Q4 2013,1
-0.611214466433881,000001.SS,0,-0.5093853220946658,-0.12714669416508598,31/3/2014,Q1 2014,1
-0.6265096003058716,000001.SS,0,-0.10473588995242766,-0.127146694181775,30/6/2014,Q2 2014,1
-0.6340382949967618,000001.SS,0,1.1726959982020402,-0.12714669325365316,30/9/2014,Q3 2014,1
-0.580194788534451,000001.SS,0,3.0395438540502737,-0.12714669332889822,31/12/2014,Q4 2014,1
-0.3934586501611956,000001.SS,0,1.2128776365863898,-0.1271466940914868,31/3/2015,Q1 2015,1
-0.16581051316606876,000001.SS,1,1.061057109223163,-0.12714669343871243,30/6/2015,Q2 2015,1
-0.09215243162871366,000001.SS,1,-2.6625082394040724,-0.12714669427698777,30/9/2015,Q3 2015,1
-0.2399463054465269,000001.SS,0,1.2186952967647602,-0.12714669435500103,31/12/2015,Q4 2015,1
-0.28115152346499533,000001.SS,0,-1.4863910088652799,-0.12714669433810807,31/3/2016,Q1 2016,1
-0.2722190225767616,000001.SS,0,-0.3845447234885496,-0.12714669423057676,30/6/2016,Q2 2016,1
-0.471091691812667,000001.SS,0,0.05419101917418473,-0.12714669400264944,30/9/2016,Q3 2016,1
-0.526453706140389,000001.SS,0,0.1177100520955841,-0.12714669399164075,31/12/2016,Q4 2016,1
-0.5954181882137383,000001.SS,0,0.1645357689169168,-0.12714669419173963,31/3/2017,Q1 2017,1
-0.6044113034017523,000001.SS,0,-0.25040178272102376,-0.12714669408438206,30/6/2017,Q2 2017,1
-0.6287045616198162,000001.SS,0,0.257949705624921,-0.12714669382502145,30/9/2017,Q3 2017,1
-0.6196085284131192,000001.SS,0,-0.2777201230526529,-0.12714669430827025,31/12/2017,Q4 2017,1
-0.6116238706810803,000001.SS,0,-0.5332538293534977,-0.12714669393256717,31/3/2018,Q1 2018,1
-0.6040690193044659,000001.SS,0,-1.0526998397587473,-0.12714669429644093,30/6/2018,Q2 2018,1
-0.5408070367258406,000001.SS,0,-0.24882041216444276,-0.1271466941069909,30/9/2018,Q3 2018,1
-0.4867824020032925,000001.SS,0,-1.179994390445312,-0.1271466939456936,31/12/2018,Q4 2018,1
-0.49823971629412295,000001.SS,0,1.9154884217594232,-0.12714669347077825,31/3/2019,Q1 2019,1
-0.5347241040418346,000001.SS,0,-0.48436946607314896,-0.12714669413284713,30/6/2019,Q2 2019,1
-0.5465644450998175,000001.SS,0,-0.3845396368193216,-0.12714669429716013,30/9/2019,Q3 2019,1
-0.5520644275226146,000001.SS,0,0.23516513796442354,-0.12714669419537244,31/12/2019,Q4 2019,1
-0.42748297414774405,^BSESN,0,0.38739920108383363,-0.12714669407973872,31/3/1998,Q1 1998,2
-0.42748297414774405,^BSESN,0,-1.60569363571012,-0.12714669407973872,30/6/1998,Q2 1998,2
-0.4374744708734209,^BSESN,1,-0.5667102464746163,-0.12714669407973872,30/9/1998,Q3 1998,2
-0.41749147742206705,^BSESN,0,-0.3007021910979908,-0.12714669407973872,31/12/1998,Q4 1998,2
-0.4065923502247991,^BSESN,0,1.782364626527924,-0.12714669407973872,31/3/1999,Q1 1999,2
-0.43671340086567806,^BSESN,0,0.7642787987401497,-0.12714669407973872,30/6/1999,Q2 1999,2
-0.2966999718734693,^BSESN,0,1.142854852844332,-0.12714669407973872,30/9/1999,Q3 1999,2
-0.21604272847884837,^BSESN,0,0.2722333689590835,-0.12714669407973872,31/12/1999,Q4 1999,2
-0.24066762944745473,^BSESN,0,-0.1769802329296009,-0.12714669407973872,31/3/2000,Q1 2000,2
-0.33441024397475905,^BSESN,1,-0.6088426137978863,-0.12714669407973872,30/6/2000,Q2 2000,2
-0.3854381534401117,^BSESN,1,-1.376679871713296,-0.12714669407973872,30/9/2000,Q3 2000,2
-0.30328172694837335,^BSESN,0,-0.42090284152288904,-0.12714669407973872,31/12/2000,Q4 2000,2
-0.3343782192539501,^BSESN,1,-0.9754600391975932,-0.12714669407973872,31/3/2001,Q1 2001,2
-0.4117420825711987,^BSESN,0,-0.5257583870745641,-0.12714669407973872,30/6/2001,Q2 2001,2
-0.41501811078006956,^BSESN,1,-1.7947407689080312,-0.12714669407973872,30/9/2001,Q3 2001,2
-0.374397765561183,^BSESN,0,1.2272348301630585,-0.12714669407973872,31/12/2001,Q4 2001,2
-0.44625166848499975,^BSESN,0,0.3836392553891243,-0.12714669407973872,31/3/2002,Q1 2002,2
-0.5247232171301988,^BSESN,0,-0.7330807992125263,-0.12714669407973872,30/6/2002,Q2 2002,2
-0.5308695344146539,^BSESN,0,-0.8491443587756329,-0.12714669407973872,30/9/2002,Q3 2002,2
-0.5450780754268885,^BSESN,0,0.9546161864918846,-0.12714669407973872,31/12/2002,Q4 2002,2
-0.5525928286189312,^BSESN,0,-1.0164413908271084,-0.12714669407973872,31/3/2003,Q1 2003,2
-0.5842763591242439,^BSESN,0,1.426270309064167,-0.12714669407973872,30/6/2003,Q2 2003,2
-0.5000906579858403,^BSESN,0,1.8740017478663182,7.864931204857603,30/9/2003,Q3 2003,2
-0.2664322237011594,^BSESN,0,2.5412353408414283,-0.12714669385897343,31/12/2003,Q4 2003,2
0.002597329013645655,^BSESN,0,-0.5395621702013272,-0.1271466939737646,31/3/2004,Q1 2004,2
-0.038431645520504674,^BSESN,1,-1.4078940519404848,-0.12714669421058883,30/6/2004,Q2 2004,2
-0.286541467243398,^BSESN,0,1.2624452597427611,-0.1271466941420504,30/9/2004,Q3 2004,2
-0.3925389385134078,^BSESN,0,1.4206146906568913,-0.12714669437703804,31/12/2004,Q4 2004,2
-0.29596767063274043,^BSESN,0,-0.3140176539788578,-0.12714669396573605,31/3/2005,Q1 2005,2
-0.2245360643385642,^BSESN,0,0.7713441648778588,-0.12714669432949113,30/6/2005,Q2 2005,2
-0.23321084872896922,^BSESN,0,1.5751818190721327,-0.1271466939881628,30/9/2005,Q3 2005,2
-0.11739855493099699,^BSESN,0,0.6010503442967877,-0.1271466937913245,31/12/2005,Q4 2005,2
0.1267899572963443,^BSESN,0,1.5751947970467044,-0.1271466941191565,31/3/2006,Q1 2006,2
0.4056971583743323,^BSESN,1,-0.6869829464335123,-0.127146693891713,30/6/2006,Q2 2006,2
0.24472986743511196,^BSESN,0,1.3457787942286097,-0.12714669430344042,30/9/2006,Q3 2006,2
0.2250960849949028,^BSESN,0,0.7628019139439456,-0.1271466941902235,31/12/2006,Q4 2006,2
0.28679256574220097,^BSESN,0,-0.6206709924139429,-0.12714669402393625,31/3/2007,Q1 2007,2
0.2837969177967627,^BSESN,0,0.8826273441228221,-0.12714669411701907,30/6/2007,Q2 2007,2
0.06986920062584785,^BSESN,0,1.4008080629776856,-0.12714669392919495,30/9/2007,Q3 2007,2
0.5188783926571381,^BSESN,0,1.3400401167840754,-0.12714669399853276,31/12/2007,Q4 2007,2
1.026861479218197,^BSESN,1,-2.162320672258152,-0.12714669409371265,31/3/2008,Q1 2008,2
0.734991134031026,^BSESN,0,-1.3843783539689007,-0.12714669404966242,30/6/2008,Q2 2008,2
0.7498964955019847,^BSESN,0,-0.5580552178126805,-0.12714669376511079,30/9/2008,Q3 2008,2
1.3148748003809658,^BSESN,1,-2.3452471923169207,-0.12714669360301117,31/12/2008,Q4 2008,2
1.4839381994082006,^BSESN,1,-0.1138350005160654,-0.12714669413258217,31/3/2009,Q1 2009,2
1.2230209446041858,^BSESN,0,4.124121149989109,-0.12714669404324602,30/6/2009,Q2 2009,2
1.074077100883902,^BSESN,0,1.4132165309269449,-0.12714669431448322,30/9/2009,Q3 2009,2
1.4419073217701284,^BSESN,0,0.0027982224503363975,-0.1271466942892716,31/12/2009,Q4 2009,2
1.2899831794197487,^BSESN,0,-0.13768173264977726,-0.12714669426199274,31/3/2010,Q1 2010,2
0.29211398925280163,^BSESN,0,-0.08304695948747941,-0.12714669404549722,30/6/2010,Q2 2010,2
-0.12806743239628401,^BSESN,0,0.9962444857987717,-0.12714669420500727,30/9/2010,Q3 2010,2
0.15736159620345302,^BSESN,0,0.02186779698442275,-0.1271466941715208,31/12/2010,Q4 2010,2
0.2165840084889202,^BSESN,0,-0.6208975408156936,-0.12714669384204647,31/3/2011,Q1 2011,2
0.06386547145145369,^BSESN,0,-0.4375467106688326,-0.12714669431764905,30/6/2011,Q2 2011,2
0.0037999517446603275,^BSESN,0,-1.2746487689309152,-0.12714669398703873,30/9/2011,Q3 2011,2
0.14989343091637322,^BSESN,0,-0.6978318276613609,-0.12714669394668887,31/12/2011,Q4 2011,2
0.10548257262591429,^BSESN,0,0.9294899392960584,-0.12714669401959167,31/3/2012,Q1 2012,2
-0.03289524263501218,^BSESN,0,-0.15617822944094956,-0.12714669438464046,30/6/2012,Q2 2012,2
-0.1930246945208379,^BSESN,0,0.4969215043507748,-0.127146694131754,30/9/2012,Q3 2012,2
-0.06103080277663308,^BSESN,0,0.1391482289296979,-0.12714669421607266,31/12/2012,Q4 2012,2
0.07866868587718653,^BSESN,0,-0.4340317786819761,-0.1271466940035949,31/3/2013,Q1 2013,2
0.09054171727193823,^BSESN,0,0.08989393240370658,-0.12714669407973872,30/6/2013,Q2 2013,2
-0.1659682745025935,^BSESN,0,-0.17628415185990776,-0.12714669379710553,30/9/2013,Q3 2013,2
-0.2219961443415352,^BSESN,0,0.6358266214318435,-0.12714669423982483,31/12/2013,Q4 2013,2
-0.08266797789756411,^BSESN,0,0.331037852120603,-0.12714669393969896,31/3/2014,Q1 2014,2
0.2500968542951462,^BSESN,0,1.00886290079439,-0.1271466940667276,30/6/2014,Q2 2014,2
0.8615521542048538,^BSESN,0,0.24792870594409336,-0.1271466942741262,30/9/2014,Q3 2014,2
1.104253477312062,^BSESN,0,0.11511410877925146,-0.12714669416051946,31/12/2014,Q4 2014,2
1.0749958481281212,^BSESN,0,-0.023993377604634585,-0.1271466937347118,31/3/2015,Q1 2015,2
0.445951983159732,^BSESN,0,-0.22411844021650895,-0.12714669413746657,30/6/2015,Q2 2015,2
0.008672532170686096,^BSESN,0,-0.6788761109015031,-0.1271466939144424,30/9/2015,Q3 2015,2
0.04624931960474456,^BSESN,0,-0.18149924206590112,-0.12714669423842584,31/12/2015,Q4 2015,2
0.29741711008539357,^BSESN,0,-0.42776537672512827,-0.12714669379677496,31/3/2016,Q1 2016,2
0.2664428333927581,^BSESN,0,0.40072976719148395,-0.12714669419179908,30/6/2016,Q2 2016,2
0.22701967567513345,^BSESN,0,0.11036654792968935,-0.1271466940339169,30/9/2016,Q3 2016,2
0.3657858379117098,^BSESN,0,-0.5565105601170522,-0.12714669420578326,31/12/2016,Q4 2016,2
0.28144410343216203,^BSESN,0,0.8103296607991544,-0.12714669255008232,31/3/2017,Q1 2017,2
0.21888317843328522,^BSESN,0,0.21351681375279943,-0.12714669455308145,30/6/2017,Q2 2017,2
0.5647165316026093,^BSESN,0,-0.06708051448402597,-0.12714669415207866,30/9/2017,Q3 2017,2
0.7951187333083737,^BSESN,0,0.6030111681837138,-0.1271466935930228,31/12/2017,Q4 2017,2
0.5896652067691014,^BSESN,0,-0.4473751137229969,-0.12714669422350403,31/3/2018,Q1 2018,2
0.3246202159427676,^BSESN,0,0.4794572443008517,-0.12714669422820193,30/6/2018,Q2 2018,2
0.4316487618341955,^BSESN,0,0.028526151193434643,-0.12714669402467338,30/9/2018,Q3 2018,2
0.4036224623058694,^BSESN,0,-0.20726374430915134,-0.1271465784905172,31/12/2018,Q4 2018,2
0.2764669379047376,^BSESN,0,0.4291782103867026,-0.1271466936157997,31/3/2019,Q1 2019,2
0.31694513565837246,^BSESN,0,0.02274746848902956,-0.1271466948747401,30/6/2019,Q2 2019,2
0.4522942150284048,^BSESN,0,-0.3298874871071778,-0.12714669364994424,30/9/2019,Q3 2019,2
0.44395538110007654,^BSESN,0,0.482060730520526,-0.1271466938079887,31/12/2019,Q4 2019,2
0.2933751504774639,^BVSP,1,1.3257303494299189,-0.12714669407973872,31/3/1998,Q1 1998,3
0.17501606076394344,^BVSP,1,-1.8233121196194786,-0.12714669407973872,30/6/1998,Q2 1998,3
0.1868049899973607,^BVSP,1,-2.945532832127999,-0.12714669407973872,30/9/1998,Q3 1998,3
0.5239348967895616,^BVSP,1,0.08325055948077736,-0.12714669407973872,31/12/1998,Q4 1998,3
0.6412597277721312,^BVSP,1,4.853577938189713,-0.12714669407973872,31/3/1999,Q1 1999,3
0.5943763970894343,^BVSP,0,0.589058539011679,-0.12714669407973872,30/6/1999,Q2 1999,3
0.7100902190988131,^BVSP,0,-0.5593735796980094,-0.12714669407973872,30/9/1999,Q3 1999,3
0.5941159841778301,^BVSP,0,4.525531244838062,-0.12714669407973872,31/12/1999,Q4 1999,3
1.011309348932149,^BVSP,0,0.20190675254119833,-0.12714669407973872,31/3/2000,Q1 2000,3
1.2902119174639275,^BVSP,1,-0.7028278078483445,-0.12714669407973872,30/6/2000,Q2 2000,3
1.073518635710783,^BVSP,0,-0.5856301387986264,-0.12714669407973872,30/9/2000,Q3 2000,3
0.37726698843833123,^BVSP,0,-0.5349158636835742,-0.12714669407973872,31/12/2000,Q4 2000,3
0.22183078440223927,^BVSP,0,-0.6377188859414171,-0.12714669407973872,31/3/2001,Q1 2001,3
0.16242702311151697,^BVSP,0,-0.09548137467583193,-0.12714669407973872,30/6/2001,Q2 2001,3
0.20974307249063995,^BVSP,1,-2.516486985303564,-0.12714669407973872,30/9/2001,Q3 2001,3
0.585394863407816,^BVSP,0,2.2401866844409377,-0.12714669407973872,31/12/2001,Q4 2001,3
0.44209022304885986,^BVSP,0,-0.3762794956964159,-0.12714669407973872,31/3/2002,Q1 2002,3
0.17250952926086793,^BVSP,0,-1.5595344990189677,-0.12714669407973872,30/6/2002,Q2 2002,3
0.25780401022525384,^BVSP,0,-2.1364462840234952,7.864931204857603,30/9/2002,Q3 2002,3
0.5261334002439898,^BVSP,0,2.5026209017622314,-0.12714669407973872,31/12/2002,Q4 2002,3
0.40637002215247214,^BVSP,0,-0.16444269945872908,-0.12714669407973872,31/3/2003,Q1 2003,3
0.16816405300135226,^BVSP,0,1.1435302388351112,-0.12714669407973872,30/6/2003,Q2 2003,3
0.4651213459749354,^BVSP,0,1.8706273786671377,-0.12714669407973872,30/9/2003,Q3 2003,3
1.1107208696336408,^BVSP,0,3.217345040968794,-0.12714669407973872,31/12/2003,Q4 2003,3
2.0593813803921694,^BVSP,0,-0.20590131828062916,-0.12714669407973872,31/3/2004,Q1 2004,3
1.8672385072503048,^BVSP,0,-0.559699352989908,-0.12714669407973872,30/6/2004,Q2 2004,3
1.0481992223155983,^BVSP,0,0.6941405545746546,-0.12714669407973872,30/9/2004,Q3 2004,3
0.45034462799489544,^BVSP,0,0.9366779255183445,-0.12714669407973872,31/12/2004,Q4 2004,3
0.7696053382918059,^BVSP,0,-0.031095038520894035,-0.12714669407973872,31/3/2005,Q1 2005,3
0.9665998889828752,^BVSP,0,-0.6796844470962161,-0.12714669407973872,30/6/2005,Q2 2005,3
0.48669626740862926,^BVSP,0,2.1023958266424208,-0.12714669407973872,30/9/2005,Q3 2005,3
0.872508417594378,^BVSP,0,0.34716853382776325,-0.12714669407973872,31/12/2005,Q4 2005,3
2.0288069106802533,^BVSP,0,1.0014234641372657,-0.12714669407973872,31/3/2006,Q1 2006,3
2.8745459422571407,^BVSP,0,-0.47225243639849884,-0.12714669407973872,30/6/2006,Q2 2006,3
2.00408607409595,^BVSP,0,-0.2123562492707679,7.864931204857603,30/9/2006,Q3 2006,3
1.1197069449996078,^BVSP,0,1.7486167362919962,-0.12714669285743843,31/12/2006,Q4 2006,3
1.4077303236547487,^BVSP,0,0.09159024078072217,-0.12714669399169784,31/3/2007,Q1 2007,3
2.5543923747116066,^BVSP,0,1.4637804008977666,-0.1271466940810914,30/6/2007,Q2 2007,3
3.6670817316045135,^BVSP,0,0.8034177831633927,-0.12714669463333747,30/9/2007,Q3 2007,3
4.0458705458883015,^BVSP,0,0.32371819607174,-0.12714669476993215,31/12/2007,Q4 2007,3
3.94788493727906,^BVSP,0,-0.5669131209603365,-0.12714669437919923,31/3/2008,Q1 2008,3
3.0956871290572314,^BVSP,0,0.40951309489062815,-0.12714669457063496,30/6/2008,Q2 2008,3
2.901830922399361,^BVSP,0,-2.2424363919843846,-0.12714669391923444,30/9/2008,Q3 2008,3
5.811370821037747,^BVSP,1,-2.2772780903053516,-0.12714669383874555,31/12/2008,Q4 2008,3
8.047991582714626,^BVSP,0,0.6140120136547513,-0.1271466941752876,31/3/2009,Q1 2009,3
6.985879683524941,^BVSP,0,2.0738753687534044,-0.12714669406898352,30/6/2009,Q2 2009,3
4.561792803789849,^BVSP,0,1.532311248877137,-0.12714669419753863,30/9/2009,Q3 2009,3
5.928786897755265,^BVSP,0,0.8319280764240029,-0.127146694030276,31/12/2009,Q4 2009,3
6.136343176956155,^BVSP,0,0.057471084661494524,-0.12714669401784062,31/3/2010,Q1 2010,3
4.276496068439993,^BVSP,0,-1.336988783347655,-0.127146693871339,30/6/2010,Q2 2010,3
2.2085014313224622,^BVSP,0,1.0450319584823855,-0.12714669412061697,30/9/2010,Q3 2010,3
1.3949345301893532,^BVSP,0,-0.1847619832636653,-0.12714669415411078,31/12/2010,Q4 2010,3
1.4450100507711616,^BVSP,0,-0.259316780246745,-0.1271466938505716,31/3/2011,Q1 2011,3
1.3157902723720492,^BVSP,0,-0.9542766574575362,-0.12714669415938115,30/6/2011,Q2 2011,3
2.246969020907063,^BVSP,0,-1.5759985317615681,-0.12714669378213228,30/9/2011,Q3 2011,3
3.42053752581854,^BVSP,0,0.5683538442021648,-0.12714669415172353,31/12/2011,Q4 2011,3
2.866364585317016,^BVSP,0,1.0213880224439433,-0.1271466940498349,31/3/2012,Q1 2012,3
2.4556722282511396,^BVSP,0,-1.5403083090749663,-0.1271466939037061,30/6/2012,Q2 2012,3
2.421534428224422,^BVSP,0,0.603454570701512,-0.1271466940332009,30/9/2012,Q3 2012,3
2.112907046992664,^BVSP,0,0.09232684100323907,-0.12714669415383817,31/12/2012,Q4 2012,3
1.9295233530622546,^BVSP,0,-0.8264213363287753,-0.12714669387318112,31/3/2013,Q1 2013,3
1.208668978355363,^BVSP,0,-1.5439368114043999,-0.12714669375806165,30/6/2013,Q2 2013,3
2.3382605593904233,^BVSP,0,0.7267567392977841,-0.12714669394569775,30/9/2013,Q3 2013,3
2.3063983383288686,^BVSP,0,-0.30737502141018264,-0.12714669435890094,31/12/2013,Q4 2013,3
1.7784313412455774,^BVSP,0,-0.35374242410803497,-0.1271466942228178,31/3/2014,Q1 2014,3
1.392941943660478,^BVSP,0,0.306547011785835,-0.1271466941002182,30/6/2014,Q2 2014,3
1.523764521769276,^BVSP,0,-0.013778056707234055,-0.12714669398214287,30/9/2014,Q3 2014,3
1.9820666620721388,^BVSP,0,-0.8304302500940592,-0.1271466939784129,31/12/2014,Q4 2014,3
1.9880962713811519,^BVSP,0,0.030003236320789883,-0.1271466941748254,31/3/2015,Q1 2015,3
1.7068763386977492,^BVSP,0,0.15973865659263112,-0.12714669412535437,30/6/2015,Q2 2015,3
1.7016761650582455,^BVSP,0,-1.4854089158821575,-0.12714669405823084,30/9/2015,Q3 2015,3
1.5977774940293268,^BVSP,0,-0.49943584934483304,-0.12714669410283191,31/12/2015,Q4 2015,3
2.53124515779679,^BVSP,0,1.1781139541837036,-0.12714669386858754,31/3/2016,Q1 2016,3
2.5254945162366638,^BVSP,0,0.08706148509841814,-0.12714669413405383,30/6/2016,Q2 2016,3
2.7437086600226506,^BVSP,0,0.9871431367522716,-0.12714669415332913,30/9/2016,Q3 2016,3
4.160164798526826,^BVSP,0,0.10848533390020282,-0.12714669408907564,31/12/2016,Q4 2016,3
3.6734553488504957,^BVSP,0,0.5188783907954024,-0.12714669419188268,31/3/2017,Q1 2017,3
2.828854149369699,^BVSP,0,-0.44840699335219414,-0.1271466940229841,30/6/2017,Q2 2017,3
1.6641045445649247,^BVSP,0,1.4086985408665003,-0.1271466941315513,30/9/2017,Q3 2017,3
2.767285490130436,^BVSP,0,0.07805621661399852,-0.1271466941013862,31/12/2017,Q4 2017,3
3.8037505802127445,^BVSP,0,0.852841420482419,-0.1271466939595875,31/3/2018,Q1 2018,3
4.843266383345797,^BVSP,0,-1.454987916362598,-0.12714669393728809,30/6/2018,Q2 2018,3
3.2245487990263566,^BVSP,0,0.6184545050013791,-0.12714669424151986,30/9/2018,Q3 2018,3
2.8199673536176637,^BVSP,0,0.76897711296674,-0.12714669378786994,31/12/2018,Q4 2018,3
3.8445161043021407,^BVSP,0,0.5769825685129555,-0.12714669405364956,31/3/2019,Q1 2019,3
5.262657158394788,^BVSP,0,0.3377390249356513,-0.12714669409734544,30/6/2019,Q2 2019,3
4.947372122921533,^BVSP,0,0.15683346294934108,-0.12714669399407952,30/9/2019,Q3 2019,3
3.5367730702956957,^BVSP,0,0.7638331228992891,-0.12714669409878168,31/12/2019,Q4 2019,3
-0.548425309258955,^FCHI,0,2.3763491548327136,-0.12714669407973872,31/3/1998,Q1 1998,4
-0.4185466088129874,^FCHI,0,0.5684633382413193,-0.12714669407973872,30/6/1998,Q2 1998,4
-0.31865698856414953,^FCHI,1,-2.2525970398976334,-0.12714669407973872,30/9/1998,Q3 1998,4
-0.35853588831729355,^FCHI,0,1.859237855922754,-0.12714669407973872,31/12/1998,Q4 1998,4
-0.45368952295954074,^FCHI,0,0.3947465202516494,-0.12714669407973872,31/3/1999,Q1 1999,4
-0.45415630569729293,^FCHI,0,0.533739634968354,-0.12714669407973872,30/6/1999,Q2 1999,4
-0.40937976278807725,^FCHI,0,-0.06384823233127998,-0.12714669407973872,30/9/1999,Q3 1999,4
-0.44048717513978736,^FCHI,0,2.423966127440615,-0.12714669407973872,31/12/1999,Q4 1999,4
-0.2796754607671611,^FCHI,0,0.31000484939462625,-0.12714669407973872,31/3/2000,Q1 2000,4
-0.1520100241793193,^FCHI,0,0.05329716770809963,-0.12714669407973872,30/6/2000,Q2 2000,4
-0.18141460995664885,^FCHI,0,-0.4121608691413731,-0.12714669407973872,30/9/2000,Q3 2000,4
-0.40347081007151236,^FCHI,0,-0.6419417795062324,-0.12714669407973872,31/12/2000,Q4 2000,4
-0.4647187100362285,^FCHI,0,-1.265431166846423,-0.12714669407973872,31/3/2001,Q1 2001,4
-0.3469987864652599,^FCHI,0,-0.09362271096591993,-0.12714669407973872,30/6/2001,Q2 2001,4
-0.31863439128970616,^FCHI,1,-2.079853317409386,-0.12714669407973872,30/9/2001,Q3 2001,4
-0.27056572184462463,^FCHI,0,0.9958696226648018,-0.12714669407973872,31/12/2001,Q4 2001,4
-0.33922332558883067,^FCHI,0,-0.049596256159192414,-0.12714669407973872,31/3/2002,Q1 2002,4
-0.4198040786512765,^FCHI,0,-1.6369073630147062,-0.12714669407973872,30/6/2002,Q2 2002,4
-0.4018973375418918,^FCHI,1,-2.6729248843982845,-0.12714669407973872,30/9/2002,Q3 2002,4
-0.25304542869799085,^FCHI,0,0.7292543984093741,-0.12714669407973872,31/12/2002,Q4 2002,4
-0.25223928451571836,^FCHI,1,-1.4354009561456051,-0.12714669407973872,31/3/2003,Q1 2003,4
-0.4026934708601272,^FCHI,0,1.3798255785419877,-0.12714669407973872,30/6/2003,Q2 2003,4
-0.5433337745685702,^FCHI,0,-0.025358477618521526,-0.12714669407973872,30/9/2003,Q3 2003,4
-0.5323236593965471,^FCHI,0,1.005904453905106,-0.12714669407973872,31/12/2003,Q4 2003,4
-0.4921550887194457,^FCHI,0,-0.004250716532982005,-0.12714669407973872,31/3/2004,Q1 2004,4
-0.5247842703138993,^FCHI,0,0.08982571529172995,-0.12714669407973872,30/6/2004,Q2 2004,4
-0.5726315290547698,^FCHI,0,-0.38462725992280533,-0.12714669407973872,30/9/2004,Q3 2004,4
-0.6200435900213758,^FCHI,0,0.2628793326506383,7.864931204857603,31/12/2004,Q4 2004,4
-0.6102624722711664,^FCHI,0,0.39307159504750183,-0.1271466940204925,31/3/2005,Q1 2005,4
-0.5672431115443285,^FCHI,0,0.17687793596520998,-0.1271466940065872,30/6/2005,Q2 2005,4
-0.5247959576144933,^FCHI,0,0.5942880879007522,-0.1271466940832751,30/9/2005,Q3 2005,4
-0.5077997256072462,^FCHI,0,0.04906722771279542,-0.12714669408403287,31/12/2005,Q4 2005,4
-0.48388187663598276,^FCHI,0,0.7649091276420299,-0.12714669385545857,31/3/2006,Q1 2006,4
-0.46097034397854436,^FCHI,0,-0.5943190147150491,-0.12714669403252768,30/6/2006,Q2 2006,4
-0.5055935004441986,^FCHI,0,0.3291287833510627,-0.1271466942373486,30/9/2006,Q3 2006,4
-0.5292179635796571,^FCHI,0,0.3149483863702703,-0.12714669402249673,31/12/2006,Q4 2006,4
-0.5083133913749214,^FCHI,0,-0.02385383389281413,-0.12714669390490355,31/3/2007,Q1 2007,4
-0.4518502022885634,^FCHI,0,0.4814028168901435,-0.1271466941404696,30/6/2007,Q2 2007,4
-0.4729992738303596,^FCHI,0,-0.6570795590581607,-0.1271466938884582,30/9/2007,Q3 2007,4
-0.5260597479869793,^FCHI,0,-0.32392230481114304,-0.12714669415043925,31/12/2007,Q4 2007,4
-0.46138209732181545,^FCHI,1,-1.5762755113530975,-0.12714669382528135,31/3/2008,Q1 2008,4
-0.36386021813961256,^FCHI,0,-0.672801112294462,-0.12714669423669198,30/6/2008,Q2 2008,4
-0.34114198571003385,^FCHI,0,-0.9600820364653387,-0.12714669388809463,30/9/2008,Q3 2008,4
-0.2596232918565071,^FCHI,1,-1.9277458461573747,-0.12714669405786724,31/12/2008,Q4 2008,4
-0.1776519949982407,^FCHI,1,-1.2805288017776797,-0.12714669421308444,31/3/2009,Q1 2009,4
-0.20320024314561597,^FCHI,0,0.864394578937056,-0.1271466941486341,30/6/2009,Q2 2009,4
