Train_Start,Train_End,Test_Start,Test_End,Confusion_Matrix,Precision,Recall,F1,Accuracy,RMSE,MAPE,AUC-ROC,False Positive Rate,True Positive Rate,volatility_importance,price_change_importance,volume_change_importance,Crude_Oil_Index_Excess_Return_Quarterly_importance,TEDRATE_Quarterly_importance,Goldprice_Quarterly_importance,housing_importance,reserve_importance,Long-Term_Government_Bond Yields_importance,current_acct_importance,FX_Rate_importance,turnover_importance,Population_importance,npl_importance,Recession_Indicators_importance,inflation_importance,Unemployment_importance,GDP_importance
1998-03-31,2002-06-30,2002-09-30,2005-12-31,"[[117  10]
 [ 11   2]]",0.16666666666666666,0.15384615384615385,0.16,0.85,0.3872983346207417,inf,0.6892792247122956,"[0.         0.00787402 0.01574803 0.01574803 0.03149606 0.03149606
 0.11811024 0.11811024 0.14173228 0.14173228 0.22834646 0.22834646
 0.2519685  0.2519685  0.25984252 0.25984252 0.37795276 0.37795276
 0.52755906 0.52755906 0.59055118 0.59055118 0.63779528 0.63779528
 0.74015748 0.74015748 1.        ]","[0.         0.         0.         0.07692308 0.07692308 0.15384615
 0.15384615 0.30769231 0.30769231 0.38461538 0.38461538 0.46153846
 0.46153846 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769
 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385 0.92307692
 0.92307692 1.         1.        ]",0.8349998773899971,-0.4226099491403874,-0.2859243576648999,-0.0844286525737652,-0.0959536660069821,-0.07949029133293568,-0.7050351409750553,-0.8552735349256705,-6.7034486810726746,-0.12803687325451413,0.113556292689023,0.6965421975760359,0.9589034936871801,0.05669134617867303,0.756111369802993,-0.12803687325451413,-0.4289688753076368,0.22436954412088606
1998-03-31,2005-12-31,2006-03-31,2009-06-30,"[[86 24]
 [11 19]]",0.4418604651162791,0.6333333333333333,0.5205479452054794,0.75,0.5,inf,0.8215151515151515,"[0.         0.         0.00909091 0.00909091 0.02727273 0.02727273
 0.04545455 0.04545455 0.05454545 0.05454545 0.06363636 0.06363636
 0.07272727 0.07272727 0.09090909 0.09090909 0.1        0.1
 0.10909091 0.10909091 0.14545455 0.14545455 0.21818182 0.21818182
 0.22727273 0.22727273 0.23636364 0.23636364 0.29090909 0.29090909
 0.32727273 0.32727273 0.33636364 0.33636364 0.35454545 0.35454545
 0.41818182 0.41818182 0.45454545 0.45454545 0.54545455 0.54545455
 0.80909091 0.80909091 1.        ]","[0.         0.03333333 0.03333333 0.2        0.2        0.23333333
 0.23333333 0.26666667 0.26666667 0.33333333 0.33333333 0.36666667
 0.36666667 0.4        0.4        0.5        0.5        0.53333333
 0.53333333 0.56666667 0.56666667 0.63333333 0.63333333 0.66666667
 0.66666667 0.7        0.7        0.73333333 0.73333333 0.76666667
 0.76666667 0.8        0.8        0.83333333 0.83333333 0.86666667
 0.86666667 0.9        0.9        0.93333333 0.93333333 0.96666667
 0.96666667 1.         1.        ]",0.5846900358186364,-1.1497840318758916,-1.0546072709978473,-0.06182602076966612,-0.19670994759644203,-0.597659778140989,-0.613946935848534,-0.4465508504509158,-3.8277208535455367,-1.2886127877322329,0.6387107106901145,0.5152897983217841,0.7730144785055995,-0.6537617569175393,0.8973471867829028,-1.2886127877322329,-0.08187386523473891,0.4058467923716161
1998-03-31,2009-06-30,2009-09-30,2012-12-31,"[[111  21]
 [  2   6]]",0.2222222222222222,0.75,0.34285714285714286,0.8357142857142857,0.4053217416888888,inf,0.9270833333333334,"[0.         0.         0.00757576 0.00757576 0.02272727 0.02272727
 0.03787879 0.03787879 0.04545455 0.04545455 0.15909091 0.15909091
 0.28787879 0.28787879 1.        ]","[0.    0.125 0.125 0.25  0.25  0.5   0.5   0.625 0.625 0.75  0.75  0.875
 0.875 1.    1.   ]",0.30027905803328714,-1.52101967637213,-0.7658692777043129,-0.15268986932330297,-0.21906566852827045,0.1295326780931611,-0.4850821602631255,0.043277215714791095,-1.1339228475280203,0.015027078015797272,-0.0159314107465619,-0.05481442958100765,0.46320920498553664,-0.46070851111889904,0.33940516579676644,0.015027078015797272,-0.05091284312642138,0.0654559671016462
1998-03-31,2012-12-31,2013-03-31,2016-06-30,"[[111  18]
 [  3   8]]",0.3076923076923077,0.7272727272727273,0.43243243243243246,0.85,0.3872983346207417,inf,0.7181113460183228,"[0.         0.00775194 0.00775194 0.02325581 0.02325581 0.0620155
 0.0620155  0.06976744 0.06976744 0.08527132 0.08527132 0.11627907
 0.11627907 0.82170543 0.82170543 0.8372093  0.8372093  0.98449612
 0.98449612 1.        ]","[0.         0.         0.18181818 0.18181818 0.27272727 0.27272727
 0.36363636 0.36363636 0.45454545 0.45454545 0.63636364 0.63636364
 0.72727273 0.72727273 0.81818182 0.81818182 0.90909091 0.90909091
 1.         1.        ]",0.009998805654257271,-1.3182266839628516,-0.46427049627198524,-0.15612739223635044,-0.10217695886641129,0.09826552076009144,-0.4503952494517867,0.047518140616772515,-0.2503070401194265,-0.0911501966245358,0.0029300957068722697,0.05158154079150792,0.26407572937580925,-0.03317392008047989,0.37090099357692663,-0.0911501966245358,-0.031230963263934153,0.11529148061434479
1998-03-31,2016-06-30,2016-09-30,2019-12-31,"[[122  17]
 [  0   1]]",0.05555555555555555,1.0,0.10526315789473684,0.8785714285714286,0.3484660262185848,inf,1.0,[0. 0. 1.],[0. 1. 1.],0.005682687272099348,-1.3859072617972192,-0.13886408753652502,-0.2958833460585521,-0.059223533931037756,0.10881417406484621,-0.5276727557867036,0.03305650526411579,-0.008462542305137849,-0.06499513608285681,-0.033410536323706844,0.07816254735844665,0.24436231496847965,0.11522953676344061,0.40392778053649675,-0.06499513608285681,-0.13399674999091488,0.1645210750791115
