Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI
Q1 1998,0.0,0.0,0.0609900010639228,-0.0098959273630889,-0.0323071826820468,-0.0017797456068113,-0.0254555907262608,0.1984780096570948,0.0479192632334817,-0.037816569472987
Q1 1999,0.0077103661186026,0.0017454249180117,0.0,-0.0020814898866517,-0.0065133599141508,-0.0246462797928013,-0.016477822338384,0.0808149461471112,0.0347241205928663,-0.0328317898661653
Q1 2000,0.0,-0.0013025427170976,-0.0138865874092081,-0.0389411429587869,-0.0204965991502216,-0.0276508602287546,-0.0139126595465192,-0.0580642694362033,0.0,-0.0404939067839577
Q1 2001,0.035895593278064,-0.0008761507878833,-0.0261856984557774,-0.0419405093970985,-0.0411454857228076,-0.0047588625139831,0.04345900074683,0.0085399789775877,0.0155820037103184,-0.0172934454067026
Q1 2002,0.0253450579418528,0.0017454249180117,0.0098534065489688,0.0026147269166845,0.0176046351350744,0.0221061168673388,0.0513995855215267,0.0935956766710006,0.0194265469082735,0.0406309330722409
Q1 2003,0.0229946413134773,0.0,0.0131868594413899,-0.0113932339753842,-0.0116002937345716,0.0363001786108845,0.0089540188296481,0.0193557460225524,-0.0046574366642603,0.0898877052393654
Q1 2004,-0.0054697132263531,-0.0021821321661941,-0.014931089894389,0.0175809094933629,-0.0116261853561282,0.0234380367202331,-0.0197791208318682,-0.0377043287676044,-0.0295874128189163,0.01191051479494
Q1 2005,0.0,-0.0030640538947969,-0.0304365982647232,-0.0119888818971003,0.0086130818916048,0.0100960722895504,-0.0210024380212079,-0.0461184018683275,-0.0163464601020586,0.0068786992100626
Q1 2006,-0.0055968113754769,-0.0058002698390401,0.0021927770440064,-0.0011770766337316,0.0301809650350166,-0.0212689842524435,-0.0234629223062898,-0.0384627170483208,-0.0175042587953392,-0.0257528438977189
Q1 2007,-0.0057239582778727,-0.00501256289338,-0.013313522870745,-0.0242423786557027,-0.0042267223412534,-0.0412589394920862,0.0,-0.0424526430647895,-0.0124298368121236,-0.0226317691232541
Q1 2008,0.0170109955708803,-0.0023079778557191,-0.0363325566879868,-0.0201775253034052,0.0166781028200637,-0.0343552212877072,0.0576038083927497,-0.0293139569946736,0.0063394616598184,-0.0212156575834495
Q1 2009,0.0053814046730773,0.0114517790130828,0.0078813362900005,0.0548243852206347,0.0762316566825289,0.0069031894310354,0.1247353661735004,0.1025083120386538,0.0626189246684916,0.053094756535631
Q1 2010,-0.0108244894904622,0.0017702935407217,-0.0324727559308676,0.0037043656332984,0.0081986216841625,-0.0258610034504375,0.0101203292465048,-0.048576246559574,0.0,0.0389185036595243
Q1 2011,0.0,0.0,-0.0212689842524435,-0.0017043522763011,0.0079301689331967,-0.0440798442731458,-0.0181375145166191,-0.0561853096991412,-0.0297242274661402,-0.0215090621964432
Q1 2012,0.0055043856058458,0.0004496965685434,-0.0301898306976773,0.0163448827486358,-0.0047081457131721,-0.0194607466614337,-0.0255366327978355,-0.0096384565124015,-0.0124038819332411,0.0050860661624865
Q1 2013,0.0,0.0004496965685434,-0.0224979105662738,0.0135472147578561,-0.0119370436473297,-0.0070491868896085,-0.0220966644985699,0.0082474082426602,-0.017926293145795,0.0141709216536389
Q1 2014,0.0,-0.0030892860722409,0.0116932966832976,0.0091973337769959,-0.0505855389420291,-0.0121703800566437,-0.0437937690785544,-0.0074324522028613,-0.0259962535747032,0.0041737963502346
Q1 2015,0.0,-0.0017797456068113,0.0836157748237405,0.0014468568778243,-0.034938801862802,-0.0185868130892676,-0.0381816232997738,0.0015215239237034,-0.0141995896427576,-0.0015536168393777
Q1 2016,-0.0054697132263531,-0.0022576338655427,0.0760511162355452,-0.0075858827185042,-0.0239733896235807,-0.0282224382986387,-0.0200181052029984,0.0052337679567933,-0.0228192635512646,0.006192246325636
Q1 2017,-0.0055968113754769,-0.0045560418110798,-0.0062075619073612,-0.0160576482907524,-0.0259421467641495,-0.023248227981416,-0.0272703674383615,-0.0228996513550391,-0.0251316244531584,-0.0061566230088064
Q1 2018,-0.0057239582778727,-0.0037207141096404,-0.0042267223412534,-0.0105146782574564,-0.0196198949751669,-0.0256447203561728,-0.0274877372022244,-0.0040748388768385,-0.037816569472987,-0.0047081457131721
Q1 2019,0.0170109955708803,-0.0028370504641918,-0.0130793748985575,-0.016477822338384,-0.0166618179432439,-0.0182431763406382,-0.0150880521476948,-0.0066408591326593,0.0,-0.0174251878727076
Q2 1998,0.0,0.0,0.0609900010639228,-0.0098959273630889,-0.0323071826820468,-0.0017797456068113,-0.0254555907262608,0.1984780096570948,0.0479192632334817,-0.037816569472987
Q2 1999,0.0077103661186026,0.0017454249180117,0.0,-0.0020814898866517,-0.0065133599141508,-0.0246462797928013,-0.016477822338384,0.0808149461471112,0.0347241205928663,-0.0328317898661653
Q2 2000,0.0,-0.0013025427170976,-0.0138865874092081,-0.0389411429587869,-0.0204965991502216,-0.0276508602287546,-0.0139126595465192,-0.0580642694362033,0.0,-0.0404939067839577
Q2 2001,0.035895593278064,-0.0008761507878833,-0.0261856984557774,-0.0419405093970985,-0.0411454857228076,-0.0047588625139831,0.04345900074683,0.0085399789775877,0.0155820037103184,-0.0172934454067026
Q2 2002,0.0253450579418528,0.0017454249180117,0.0098534065489688,0.0026147269166845,0.0176046351350744,0.0221061168673388,0.0513995855215267,0.0935956766710006,0.0194265469082735,0.0406309330722409
