Date,YOY (%)
08/29/1997,0.003644144
09/30/1997,-0.032135287
10/31/1997,-0.00794022
11/28/1997,0.005762417
12/31/1997,0.007043143
01/30/1998,-0.012186216
02/27/1998,-0.010296389
03/31/1998,0.018522786
04/30/1998,0.009623761
05/29/1998,-0.003279419
06/30/1998,-0.019110424
07/31/1998,-0.042519488
08/31/1998,-0.019080856
09/30/1998,-0.009746496
10/30/1998,0.03625209
11/30/1998,0.163310034
12/31/1998,-0.039181498
01/29/1999,-0.074310906
02/26/1999,0.018111734
03/31/1999,0.009628395
04/30/1999,-0.002707194
05/31/1999,-0.019293443
06/30/1999,-0.043090783
07/30/1999,-0.01928676
08/31/1999,-0.009152469
09/30/1999,0.036665484
10/29/1999,0.16285274
11/30/1999,-0.039181498
12/31/1999,-0.024442048
01/31/2000,0.003727109
02/29/2000,0.069992787
03/31/2000,-0.035306977
04/28/2000,-0.013549403
05/31/2000,0.005140251
06/30/2000,0.014465704
07/31/2000,-0.008837593
08/31/2000,-0.006435754
09/29/2000,0.016335227
10/31/2000,-0.003259385
11/30/2000,-0.015780235
12/29/2000,-0.001229778
01/31/2001,-0.045589197
02/28/2001,-0.004306163
03/30/2001,0.0114179
04/30/2001,-0.001473597
05/31/2001,0.056962776
06/29/2001,0.004469044
07/31/2001,-0.014465996
08/31/2001,-0.004676385
09/28/2001,0.034419883
10/31/2001,0.002044715
11/30/2001,-0.014587275
12/31/2001,-0.003759553
01/31/2002,0.026335073
02/28/2002,0.056851733
03/29/2002,-0.008115993
04/30/2002,0.023565421
05/31/2002,0.02139517
06/28/2002,-0.000144787
07/31/2002,-0.041674311
08/30/2002,-0.002252889
09/30/2002,0.027263054
10/31/2002,-0.008371952
11/29/2002,-0.002096438
12/31/2002,0.032136735
01/31/2003,0.051755084
02/28/2003,-0.001080645
03/31/2003,-0.052061106
04/30/2003,-0.039135616
05/30/2003,0.050336099
06/30/2003,-0.002271233
07/31/2003,-0.00200564
08/29/2003,0.034732631
09/30/2003,0.04886579
10/31/2003,-0.019145592
11/28/2003,0.028722004
12/31/2003,0.019826598
01/30/2004,0.002624013
02/27/2004,-0.022346422
03/31/2004,0.019867993
04/30/2004,0.003361493
05/31/2004,-0.049286993
06/30/2004,0.016679346
07/30/2004,0.009429509
08/31/2004,0.009023563
09/30/2004,0.010864617
10/29/2004,0.026139962
11/30/2004,0.024702072
12/31/2004,-0.007874374
01/31/2005,-0.030754813
02/28/2005,0.001299865
03/31/2005,0.018562545
04/29/2005,-0.001461542
05/31/2005,-0.007298285
06/30/2005,0.043210967
07/29/2005,-0.009596682
08/31/2005,0.020746405
09/30/2005,0.04394865
10/31/2005,0.039551235
11/30/2005,0.024763729
12/30/2005,0.06667652
01/31/2006,0.065866178
02/28/2006,0.017435088
03/31/2006,6.31E-05
04/28/2006,0.084599463
05/31/2006,0.084970389
06/30/2006,-0.113578016
07/31/2006,0.06215466
08/31/2006,-0.006573624
09/29/2006,-0.051490714
10/31/2006,-0.016430838
11/30/2006,0.060627555
12/29/2006,-0.00918521
01/31/2007,0.010868073
02/28/2007,0.049357274
03/30/2007,-0.02073325
04/30/2007,0.026490788
05/31/2007,-0.017861181
06/29/2007,-0.013815499
07/31/2007,0.003891347
08/31/2007,0.003788025
09/28/2007,0.059907805
10/31/2007,0.047161755
11/30/2007,0.051979033
12/31/2007,-0.000101531
01/31/2008,0.102043206
02/29/2008,0.035420741
03/31/2008,0.023711868
04/30/2008,-0.067121969
05/30/2008,-0.016910232
06/30/2008,0.000625135
07/31/2008,0.049971599
08/29/2008,-0.083479178
09/30/2008,0.009914848
10/31/2008,0.01079345
11/28/2008,-0.035829612
12/31/2008,0.044557354
01/30/2009,0.060179427
02/27/2009,0.117019792
03/31/2009,-0.029088031
04/30/2009,-0.042575078
05/29/2009,0.025348765
06/30/2009,0.005528775
07/31/2009,-0.014529604
08/31/2009,0.00986932
09/30/2009,0.03883226
10/30/2009,0.04
11/30/2009,0.08
12/31/2009,0.02
01/29/2010,0
