date,price_change,volume,volatility
2005-03-10,-0.006805308007329591,1697802100.0,191.02804778137755
2005-03-11,0.004030551501660984,1556807700.0,192.60432738345276
2005-03-14,-0.0014251214381642008,1336157900.0,194.11731951790733
2005-03-15,0.005065365891959717,1422323800.0,195.8841188397447
2005-03-16,-0.012519518261475904,1738229100.0,197.1152823192894
2005-03-17,-0.0031391768659753128,1923444400.0,198.1548943210514
2005-03-18,0.0002437388528162554,1947698800.0,199.2243096917183
2005-03-22,0.00284362126122617,1946015400.0,200.3097576227316
2005-03-23,-0.005448302393589954,1945899600.0,201.12318580765043
2005-03-24,0.0024641776427363205,1824076600.0,202.05259907616613
2005-03-29,-0.0007110208227526504,1504207400.0,202.92471853960066
2005-03-30,-0.0037202286414921293,1569511200.0,203.73976482278889
2005-03-31,-0.0012855903682449377,1718364500.0,204.28333715324916
2005-04-01,0.004004596691591145,1732700100.0,204.84433437681855
2005-04-04,-0.0035205137744199755,1293784900.0,205.24166551284935
2005-04-06,0.010353851575349404,1619842700.0,205.9700061673042
2005-04-07,0.005982960391422543,1686661800.0,206.90786359544373
2005-04-08,0.0013462317284509417,1402982400.0,207.8056291841264
2005-04-11,-0.0020868812764424094,1155338300.0,208.6745549302907
2005-04-12,-0.005449019853872028,1342085300.0,209.45235656233052
2005-04-13,0.002951681856475652,1386459800.0,210.19351714387807
2005-04-14,-0.003104318446634058,1600781900.0,210.69489557778678
2005-04-15,-0.010878757178363507,1686702900.0,211.0104603439422
2005-04-18,-0.013185869390857308,1851228300.0,211.1874145428976
2005-04-19,0.005904165942993034,1521697000.0,211.4134764987378
2005-04-20,-0.006919865100189826,1638336400.0,211.6856911235757
2005-04-21,-0.0004976985366549336,1608917000.0,211.9404304654374
2005-04-22,0.006162276211607809,1176245700.0,212.32322057656896
2005-04-25,0.0032169794165273213,1118656600.0,212.70544437900259
2005-04-26,-0.0039877289837769725,1464104600.0,213.01968272454977
2005-04-27,-0.011577772707924927,1816257200.0,213.14534650050769
2005-04-28,0.00016709671045811447,1962760600.0,213.21212365025002
2005-05-09,0.025071939476042138,1338782400.0,213.86060781951824
2005-05-10,-0.003645378705117386,1611329700.0,214.4129553871244
2005-05-11,-0.0034747772748209282,1529863600.0,214.84780084710326
2005-05-12,0.0036714736641696444,1507911000.0,215.41389727339276
2005-05-13,-0.0013896153840781134,1628890100.0,215.92005783831033
2005-05-17,0.0024557454210580865,1431908100.0,216.48361939197824
2005-05-18,0.010390916064866751,1767108900.0,217.28273886702888
2005-05-19,0.002687253653205879,2102727400.0,218.1492397667623
2005-05-20,0.0018336004628276559,1605254700.0,218.7837381144963
2005-05-23,0.0036204193063102963,1148623400.0,219.58221524675716
2005-05-24,-0.001462945403268967,1767092600.0,220.10888822170668
2005-05-25,-0.002207727044656327,1643674600.0,220.612300225905
2005-05-26,0.004706809281655344,1957526900.0,221.3381922935313
2005-05-27,-0.0017217757761701646,1327595300.0,221.74913202521518
2005-05-31,-0.0044722149812445045,1439093600.0,222.0956805078097
2005-06-01,0.009468170829975753,1520426500.0,222.27123957377978
2005-06-02,-0.0011973657952504269,1509258800.0,222.28479676056716
2005-06-03,-0.0011189006306193683,1316673500.0,222.1743574891071
2005-06-06,-0.003800456128963181,1029262100.0,222.29454099340626
2005-06-07,0.009015320701982299,1523410200.0,222.56868004657895
2005-06-08,-0.004298173286069851,1459550900.0,222.9339634342634
2005-06-09,0.001099186559009313,1418404600.0,223.3347993470444
2005-06-10,0.004232154077429051,1475646200.0,223.70515350843945
2005-06-13,0.0039758270491938585,1245385600.0,224.29884572385023
2005-06-14,-0.0007128341766716728,1378129300.0,225.07597279838157
2005-06-15,-0.005409329821671083,1605425800.0,225.68596972154754
2005-06-16,0.0050801872696484285,1523278500.0,226.41314285084997
2005-06-17,0.006461862766352855,2082942500.0,227.40493838658486
2005-06-20,-0.0011029024634757745,1148475000.0,228.41671704738002
2005-06-21,0.0019913441751282512,1270885300.0,229.36833785917156
2005-06-22,0.0033843699849953612,1466616800.0,230.47867571774523
2005-06-23,0.0029612100160043564,1797104400.0,231.7623684162038
2005-06-24,-0.00692161407392633,1373264100.0,232.80038939268272
2005-06-27,-0.006989564874975374,1506224900.0,233.65340962124313
2005-06-28,0.009299078485922374,1778302500.0,234.70334192809005
2005-06-29,0.003673620083147089,1719746500.0,235.93364924420834
2005-06-30,0.0008025087741245773,1860970900.0,237.1619110309103
2005-07-05,0.015039485920040452,1537376200.0,238.93475443428787
2005-07-06,0.007610643197004441,2145403200.0,241.00260885171787
2005-07-07,-0.01363398570393648,2145991700.0,242.3261495332361
2005-07-08,0.014326501642623501,1406848500.0,244.0714876055163
2005-07-11,0.0019494106973176883,1395623900.0,245.4255394826597
2005-07-12,-0.00480690284996832,1652493600.0,246.8097029192956
2005-07-13,0.005500978677612567,1718199800.0,248.1831374262482
2005-07-14,0.0026306817182280007,1856601500.0,249.81461273033648
2005-07-15,-0.00547565296486241,2063712900.0,251.10696344060807
2005-07-19,-0.005601293321321643,1911988200.0,251.938783360414
2005-07-20,0.0026145988543753163,1911491300.0,252.88783816434085
2005-07-21,0.0012271633118710046,1614879900.0,254.11229646694503
2005-07-22,0.0038684898600942486,1360092100.0,255.26226460705726
2005-07-25,0.005513447995315612,1317798300.0,256.5810542632891
2005-07-26,-0.002751057632322862,1526312200.0,257.679800892533
2005-07-27,0.0014078425609338474,2143198500.0,258.9644188841295
2005-07-28,0.0012728373939792093,1836907900.0,260.1430899056155
2005-07-29,0.002276910317194236,1714755700.0,261.3263586448086
2005-08-01,0.0016280972254960613,1083613000.0,262.5280609731865
2005-08-02,0.006917556244077971,1378560000.0,264.04155867161126
2005-08-03,0.0009009487916471492,1671199100.0,265.6334918902111
2005-08-04,-0.0031505739179803482,1554852900.0,267.20226950597555
2005-08-05,-0.000131727083529265,1422469400.0,268.7717707572547
2005-08-08,0.005550538323942478,1018078500.0,270.46601301991797
2005-08-09,0.0036301089635697448,1352824800.0,272.2530811450468
2005-08-10,0.00257281432313472,1400061900.0,273.84489985160394
2005-08-11,-0.0035146261913063803,1307330400.0,275.34814676257474
2005-08-12,-0.0023887382404872426,1177062200.0,276.8465116539086
2005-08-15,-0.00029922732489862103,1164129400.0,278.2926371333903
2005-08-16,-0.004079243323981685,1545108200.0,279.58083992460246
2005-08-17,-0.005580134446149243,1841680400.0,280.59966638901716
2005-08-18,-0.0044212575361296524,1421739600.0,281.3546578006717
2005-08-19,0.008217466185968414,1251718300.0,282.43885981923194
2005-08-22,0.0010917073713225811,998728300.0,283.4820971560676
2005-08-23,-0.0034220268060756176,1113587000.0,284.46778797900055
2005-08-24,-0.004716802965689881,1371948800.0,285.22728333779065
2005-08-25,-0.0036965421743287985,1083651100.0,285.60521803081525
2005-08-26,-0.005251459678173087,928137300.0,285.47758312872037
2005-08-30,0.0052982357862023655,1102366700.0,285.2424135443493
2005-08-31,0.00781995113656997,1359184000.0,285.1342613817369
2005-09-01,0.005965772100444688,1511708300.0,285.33486247974804
2005-09-02,-0.0003002904487661162,1631847000.0,285.55219622579574
2005-09-06,0.006063619283429356,1495537400.0,285.7248974668117
2005-09-07,0.0012501318829458707,1370681100.0,285.873997337586
2005-09-08,-0.004677705159070622,1266449100.0,285.895413882884
2005-09-09,0.003463900665919617,1045394800.0,285.7668565985217
2005-09-12,0.002948200986056193,1160583600.0,285.68046509959396
2005-09-13,-0.006902215211290086,1345279100.0,285.28373576119725
2005-09-14,0.0017609408661951598,1233556000.0,285.165519150686
2005-09-15,0.006750962769855207,1675170900.0,284.71011208068063
2005-09-16,0.004532349279046999,2138386500.0,284.5235908565763
2005-09-20,0.0015717746543932876,1856250000.0,284.01539022691514
2005-09-21,-0.008621908993655114,1915927700.0,283.4164951872485
2005-09-22,0.002979682182995491,1588318300.0,283.10903578120644
2005-09-26,0.012514603468349872,1477216300.0,283.6844512842302
2005-09-27,-0.0010636688974851038,1387118500.0,284.1164387023859
2005-09-28,0.008719916601455546,1630222400.0,284.88141289936766
2005-09-29,-0.0030209670897999308,1601795100.0,285.5419719714235
2005-09-30,-9.127085213644914e-05,1626935400.0,285.98707154594354
2005-10-12,-0.024736658664881506,1625387000.0,285.4791900075231
2005-10-13,-0.014413536966952911,1996070100.0,283.9330708375772
2005-10-14,0.0018612406601794529,1801451700.0,282.17882883990757
2005-10-17,0.0021800947867298692,1270118200.0,280.7285371651671
2005-10-18,-0.004275058669488296,1405486300.0,278.7781567582543
2005-10-19,-0.01823742886092039,2038629000.0,276.51859245822135
2005-10-20,-0.0007352705662462267,1758872800.0,273.94533641363284
2005-10-21,-0.004260180783479561,1780740500.0,271.67845860454906
2005-10-24,0.01273798618386568,1194962600.0,269.65078669621505
2005-10-25,-0.0048966893620492336,1366228600.0,267.44229500522727
2005-10-26,0.00881876192471065,1560269300.0,265.41227052603426
2005-10-27,-0.008607827705959692,1479919200.0,263.21172706594524
2005-10-28,0.005904163542758134,1454650100.0,261.3791092829251
2005-10-31,0.019929394308892512,2127466700.0,259.99335795752967
2005-11-01,0.005077765217638808,1946993300.0,258.7358984117589
2005-11-02,0.002675802909897884,2140920300.0,257.8551790640102
2005-11-04,0.012130033743034785,1964006700.0,257.62198147056955
2005-11-07,0.006858858758285846,1522020100.0,257.36164625766503
2005-11-08,1.833021898445253e-05,2018214900.0,257.37293131579634
2005-11-09,-0.003863849920998197,2028756700.0,257.29777232391314
2005-11-10,-0.0029963978956457638,1913038800.0,257.285890657919
2005-11-11,0.00767034159790736,1414966700.0,257.6172461526893
2005-11-14,0.0008965805303093877,1351877000.0,257.8858280943682
2005-11-15,-0.0055575689842322085,1464457100.0,257.74738848370106
2005-11-16,-0.0017648535708325586,2145482300.0,257.54510547905045
2005-11-17,0.005524861878453136,2141827000.0,257.5928512583656
2005-11-18,0.007124524238782071,2107217200.0,257.78068118103255
2005-11-21,-0.00018185455595831623,1906248600.0,257.92617805571797
2005-11-22,0.003510484605316666,1768455000.0,258.21951960808536
2005-11-25,0.001196188128284259,1145990500.0,258.7453302342358
2005-11-28,-0.008399997100614565,1409592300.0,258.99270832622415
2005-11-29,0.002482947730442442,1730034300.0,259.18258089111475
2005-11-30,-0.012347442121198315,2009468300.0,258.78319890792454
2005-12-01,0.011598299911206755,1933252600.0,258.473570053047
2005-12-02,0.007655711571493695,1977349100.0,258.60677457571035
2005-12-05,-0.00320185868559153,1788173700.0,258.57964714918376
2005-12-06,0.00515387319378946,1979354600.0,259.5206079960169
2005-12-07,-0.0018054452864566528,2078176000.0,260.0465488439139
2005-12-08,0.0004160564769952746,1892734100.0,260.45824576216546
2005-12-09,-0.0024769385964115154,1688743200.0,260.687898365721
2005-12-12,-0.002881774499795764,1221761300.0,260.7162251472983
2005-12-13,0.0010361165704808606,1840249100.0,260.76222148214515
2005-12-14,0.0025239508009136102,1465838600.0,261.04258143906884
2005-12-15,-0.004673034814149157,1852742400.0,260.8472148605668
2005-12-16,0.006605698371140001,2140549700.0,260.8546619169466
2005-12-19,0.0014823390857057195,1225682300.0,260.47434799352203
2005-12-20,0.0014621643275620766,1606969500.0,260.23946940704917
2005-12-21,0.007119811225021033,1344223700.0,260.58178515491244
2005-12-22,0.0017181690632566138,1069350000.0,261.02971731192343
2005-12-28,0.004609577396373021,688900200.0,261.49349389328916
2005-12-29,0.0027566338013809144,504948700.0,262.36067843449786
2005-12-30,-0.0034584893807506623,329951900.0,263.13695227913496
2006-01-04,0.01704995662753972,2005345100.0,264.8778852077416
2006-01-05,-0.004094757628507861,1862546800.0,266.40712058902375
2006-01-06,0.007133751753881201,1894952000.0,268.1016744309882
2006-01-10,-0.007502006606168288,1799942100.0,269.3553658198951
2006-01-11,0.007506011246399602,1606590000.0,271.01551306320204
2006-01-12,0.0006455893417953718,2119263900.0,272.8700512604706
2006-01-13,-0.004219590334837764,1641089500.0,274.53571096017424
2006-01-17,-0.0021012081947119343,1902898800.0,276.0885693569678
2006-01-18,-0.006194034863572506,1849631500.0,277.1464961305421
2006-01-19,0.005208609033440004,2052263500.0,278.51265893107154
2006-01-20,-0.003653532680244709,2131625700.0,279.71289097325587
2006-01-23,-0.0020273605877555445,1658293500.0,280.55094596777764
2006-01-24,-0.004787241979853696,2113319400.0,280.9917948013753
2006-01-25,0.012531524034188779,1993671000.0,281.8173896542889
2006-02-06,0.011920622881306242,1681635300.0,283.2752712022501
2006-02-07,-0.004434914089347042,2042239100.0,284.5006585289898
2006-02-08,-0.003775963626495238,2141978700.0,285.20704917825225
2006-02-09,0.014619780545935823,2138982600.0,286.7523422597457
2006-02-10,-0.007695170867341505,2058495100.0,287.9408431545899
2006-02-13,0.005100519048186536,1369455700.0,289.2917190912101
2006-02-14,-0.000207162391041682,1706179500.0,290.4125759751196
2006-02-15,-0.00013808067856790895,1844068100.0,291.49773269527384
2006-02-16,0.006457722929077203,1895566300.0,292.6720152715327
2006-02-17,0.0029680202540094403,1741254400.0,293.8186648836318
2006-02-21,0.001967089667784583,1676916800.0,295.0286492670323
2006-02-22,0.002509467289400158,1842925400.0,296.5738688805161
2006-02-23,-0.006198471314806442,2099116600.0,297.63917649020567
2006-02-24,0.004198080877313215,2014904800.0,298.877312121493
2006-02-27,0.0026277454728691474,2036067300.0,300.22075603505584
2006-02-28,-0.014363740660402469,2134114600.0,300.5505564403477
2006-03-01,0.009082292610938403,1990319600.0,301.46073646420865
2006-03-02,-0.001899368161182191,1917206100.0,302.2272472157594
2006-03-03,0.004405999539259353,2066401800.0,303.41535134613065
2006-03-06,0.006673768595683249,2147444000.0,305.1089488141493
2006-03-07,-0.00684999553759702,1935777600.0,306.4029164981898
2006-03-08,-0.007597227565458553,1915545700.0,307.44306678151605
2006-03-09,0.007397340522354856,1640072900.0,308.52903316090254
2006-03-10,0.008879933207052826,1720750300.0,310.0766103659924
2006-03-13,0.007599976825256816,2085598400.0,312.1013648175201
2006-03-14,-0.00036952477883056556,1998671300.0,313.84010583206003
2006-03-15,0.002436729029348106,1859456500.0,315.42268958634753
2006-03-16,0.004727449090473845,2146858100.0,317.2785023757242
2006-03-17,0.0010178195409946689,2147369000.0,319.2277608027265
2006-03-20,-0.0012834128673839817,1881072000.0,321.0467077953631
2006-03-22,0.0026369484741344262,2144835400.0,322.89466759358777
2006-03-23,-0.002896363269870972,2137408800.0,324.4086280786391
2006-03-24,0.007712676963332665,2097466800.0,326.26518275159606
2006-03-27,-0.01061902348276722,1526643600.0,327.5479272756204
2006-03-28,-0.0061116504481293354,2137043100.0,328.6541909774622
2006-03-29,0.003959094837464816,1742429300.0,329.90176148303647
2006-03-30,0.009413949445619796,1496758100.0,331.5729758680267
2006-03-31,-0.008428458876104883,1650124600.0,332.6483456490128
2006-04-03,0.010009004133354926,1488772300.0,334.24795785609507
2006-04-04,-0.0032534252959571797,1622348400.0,335.9051310683055
2006-04-06,0.006827984523191777,1830574800.0,337.8814458363463
2006-04-07,-0.003241989682426949,1984025400.0,339.58726053771034
2006-04-10,0.006787126280835887,1716789500.0,341.7242403173856
2006-04-11,-0.008323718477006747,2013240500.0,343.838113639869
2006-04-12,-0.002609523030416394,1851945400.0,345.79219080236504
2006-04-13,0.004766047624836567,1300431500.0,347.91023122266034
2006-04-18,0.0024380859705102065,1389246900.0,349.99910896545924
2006-04-19,0.007561044041770826,1703340700.0,352.2159023582153
2006-04-20,-0.0013793396520661583,2029861700.0,354.2254127506265
2006-04-21,0.008435605911885302,1553597300.0,356.73865504887016
2006-04-24,-0.005544050567804937,1338013400.0,358.73423804901256
2006-04-25,-0.001984045332405482,1581336500.0,360.70816446547184
2006-04-26,0.0029079792901238743,1650185400.0,362.72493856926997
2006-04-27,-0.007257147601676173,1966010000.0,364.43498265946675
2006-04-28,-0.006089092795998341,1644294900.0,365.91612145124435
2006-05-08,0.0073052081630058385,1607859400.0,367.62187277869833
2006-05-09,0.006345700479685856,2064291600.0,369.4900393619879
2006-05-10,-0.003636038220227067,1940756500.0,371.069858855279
2006-05-11,-0.006805388928615375,1600703500.0,372.14705207579095
2006-05-12,-0.02149948731276896,1697671400.0,372.4864253826518
2006-05-15,-0.011975489555195007,1991604000.0,372.4084713468985
2006-05-16,0.0008389212656174649,2138429100.0,372.43780028921253
2006-05-17,-0.02919848612939524,2145492400.0,371.51665620734536
2006-05-18,-0.0006871469198749258,2143472700.0,370.47673277916715
2006-05-19,-0.0025037370526825864,1777461100.0,369.38057122137866
2006-05-22,-0.02204187598256746,2031642400.0,368.115642014201
2006-05-23,0.02638856161476033,2147208700.0,366.9514132167567
2006-05-24,-0.01613046903442117,2146770300.0,365.6330200349177
2006-05-26,0.036494764507492006,1627196900.0,364.8222746044469
2006-05-30,-0.024002762907960662,2026626300.0,363.448670725599
2006-06-01,0.017285951046089876,1833351400.0,362.2786645947925
2006-06-02,0.0025914224807577213,1669869800.0,361.24142355325154
2006-06-06,-0.016445250557327262,1883561800.0,359.7890430001013
2006-06-07,0.006437617068917323,1885561100.0,358.69966130216034
2006-06-08,-0.025130103088160993,2135136100.0,357.4675797519619
2006-06-09,0.016592118245712495,1801661400.0,356.40326281372603
2006-06-12,-0.006065265911749829,1463611100.0,355.1924917560311
2006-06-13,-0.018021990508185537,2146786900.0,353.6869402455167
2006-06-14,-0.00231906166067819,1860632700.0,352.2391902824377
2006-06-15,0.020429288151030622,1917016000.0,350.79729519705893
2006-06-16,-0.0038972653364182097,2134808800.0,348.95385531171763
2006-06-19,0.005127415552439452,1153580500.0,346.66343678899926
2006-06-20,0.005705568173168807,1352420400.0,344.59912615657504
2006-06-21,0.001201761064080653,1642751600.0,342.2540075421057
2006-06-22,0.0033715971149603785,1611284700.0,339.8825600079709
2006-06-23,0.001407434750014147,1145495400.0,337.7083742338306
2006-06-26,-0.0019149175447983335,1614543600.0,335.579995877358
2006-06-27,-0.005087022043131939,1337754600.0,333.1991033771242
2006-06-28,0.004653025118543486,1267809200.0,330.3593720468927
2006-06-29,0.019881643433625085,1502990800.0,327.7790170728687
2006-06-30,0.007234723706077917,1583755700.0,326.25324724267347
2006-07-03,0.008742757371993148,1194578600.0,324.76080170463337
2006-07-05,-0.009805538030865035,1138260700.0,322.839737770138
2006-07-06,0.010863748359392744,1312357700.0,321.26901980910077
2006-07-07,-0.0001867737956281479,1424761300.0,319.582624543876
2006-07-10,0.001358488025380744,880029700.0,317.96951031820504
2006-07-11,-0.006715409505342107,1162635600.0,316.51682244275725
2006-07-12,0.0005634495550508323,1212976000.0,315.1271031103124
2006-07-13,-0.016312339361711836,1515312800.0,313.42475632019614
2006-07-14,-0.009956617926062394,1305352000.0,311.66802243718735
2006-07-18,-0.004537792049303824,1439567000.0,309.7727278708057
2006-07-19,0.016949117584019735,1665784300.0,307.9861422266313
2006-07-20,-0.001228815793743565,1308633800.0,306.3078543144139
2006-07-21,-0.008872049056067643,1594082200.0,304.3976089266057
2006-07-24,0.01996603023438892,1298199500.0,302.606398269453
2006-07-25,0.002965476483715479,1547468300.0,301.18599728661025
2006-07-26,0.004426425601451678,1720193800.0,299.7805024566858
2006-07-27,0.00891594518947314,1583646500.0,298.52041664482726
2006-07-28,0.007656615624209495,1401927100.0,297.292227176907
2006-07-31,-0.007799310183919661,1272181900.0,296.1165633213805
2006-08-02,0.00064104264189635,1329175600.0,294.7457022244858
2006-08-03,-0.015795450813367196,1803150700.0,292.9798097576903
2006-08-04,0.008735270083079838,1497892100.0,291.52388012941304
2006-08-07,-0.010289689724097939,945153100.0,289.94648877866666
2006-08-08,-0.0018356621242413551,1551879300.0,288.2659995092809
2006-08-09,0.007287585574684563,1440463500.0,286.47330844720443
2006-08-10,-0.00633053453736887,1763427300.0,284.70584177144116
2006-08-11,-0.0005666457297861527,1397317200.0,283.13116754391416
2006-08-14,0.008728338660009882,1029687400.0,281.6479648603591
2006-08-15,0.004598954240255582,1340987100.0,280.303283599344
2006-08-16,-0.00022038432476334524,1734087000.0,279.0369034928498
2006-08-17,0.0006444060347605696,1391457700.0,277.8539280380811
2006-08-18,0.0005084401141706163,1492403700.0,276.37732656274096
2006-08-21,0.0019988977816096654,978830000.0,274.61502433028636
2006-08-22,-0.0021301219299787455,1154758400.0,273.1264218671765
2006-08-23,-0.007217174965514772,1165203300.0,271.57716464726917
2006-08-24,0.0015529176887798535,1211904500.0,270.04887918248073
2006-08-25,0.0016186467843330998,1044447700.0,269.0608113177403
2006-08-29,0.0016500028697508107,1366248600.0,268.3266373595323
2006-08-30,0.006962960677946661,1477304600.0,267.2580849578729
2006-08-31,-0.0039127228838907735,1386764600.0,266.5471616575945
2006-09-01,0.00729755624584727,1146154600.0,266.05267902917643
2006-09-05,0.005462919204771044,1190046000.0,265.52517676101905
2006-09-06,-0.008760116507688376,1270011300.0,264.901460297229
2006-09-07,-0.01200811383748246,1574375300.0,264.0721988144306
2006-09-08,0.0036188707392916797,1015430000.0,263.10910439116407
2006-09-11,-0.004847516021768028,1089823300.0,261.83054539719336
2006-09-12,0.007640014494546099,1864798700.0,260.7597191828038
2006-09-13,-0.0005597158319905482,1867392100.0,259.68821092413134
2006-09-14,-0.0025457383494764674,1798578100.0,258.6689347634434
2006-09-15,-3.40630412181131e-05,2071064300.0,257.8039770939858
2006-09-19,-0.007691032042283497,1436161700.0,256.6926609107127
2006-09-20,0.005898760550276272,1828956500.0,255.69838149837702
2006-09-21,0.005199277042125416,1846888600.0,254.8190456173185
2006-09-22,-0.012617292411125747,1246627100.0,253.7745923238707
2006-09-25,-0.004122082476872402,1770395800.0,252.71105468069203
2006-09-26,0.012986615991790407,1651896800.0,252.0267673104298
2006-09-27,0.009619313378611771,1883803100.0,251.54441469668862
2006-09-28,0.006947556761737195,1469060200.0,251.11527368614585
2006-09-29,-0.0017584111237820554,1618783200.0,250.60780275888897
2006-10-10,0.018772714114136724,2058971900.0,250.82204819893877
2006-10-11,0.00013170495196135334,1672596800.0,251.1122663527253
2006-10-12,0.007870223872149529,1338882700.0,251.7448432789199
2006-10-13,0.005881103874773919,1451175900.0,252.491537994043
2006-10-16,0.0024523895433441467,1285792500.0,253.23501642085333
2006-10-17,-0.010336304467776669,1485665700.0,253.4901999312389
2006-10-18,0.006842779690806378,1750405900.0,253.85522906557168
2006-10-19,0.0009105257780255283,1303207200.0,254.02676146236794
2006-10-20,-0.0001299227887426868,1450615600.0,253.9863798593596
