Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI
Q1 1998,-3.1265503484382955,-15.319470368670697,-0.1545845519843822,0.0889681658771439,-6.313882597311379,-0.1539822290377139,-0.2292382292564159,-3.1265503484382955,0.1963373713153755,-3.1265503484382955
Q1 1999,-0.8627872196665177,-1.3049643850454609,-0.3566901575679091,0.0902087890764338,-4.252696917213038,0.1326085916667967,-0.2490031363772479,-0.8627872196665177,-0.0989733222051989,-0.8627872196665177
Q1 2001,-0.38381652050760984,-1.4737615385375622,0.4359773147367924,0.2778207729129591,-0.6839849080356466,-0.7635017769516955,-0.1610142217196538,-0.4643358497756936,-0.2524466810052348,-0.3691017961927535
Q1 2002,-0.8190319287878494,-3.863543629480772,-0.1823854058818161,-0.1807216082600391,-0.111571500020361,-2.647610396198592,-0.2063164730246761,-0.4371952812664783,0.4532662086796484,-0.1952092736375569
Q1 2003,-0.24259552198632248,0.1279158789727763,-1.4743401618716148,-0.1348485186048869,-0.7366241302251714,-0.4166542472935464,-0.0337057538579582,0.1623273232540105,0.0969718056271218,0.2255981061223668
Q1 2004,0.46885738194298454,1.3095112165550575,-0.6078647244306512,-0.0646343077902326,-0.087993149905782,3.6101190959931984,-0.1217728926473977,-0.7522737398933861,0.2598251858805589,0.6747997537254953
Q1 2005,-0.30193316466231906,-1.9270609878506344,-0.5262137695684076,-0.4059836973338805,-0.4260468831506305,0.6520952082868876,-0.1089348262991674,-0.1766624253690397,-0.0050655224398711,0.2064744217638721
Q1 2006,0.0138295647842665,-1.958372321337488,-0.8130960067906323,0.8508091826843154,0.0309037614975378,0.3324464511021487,-0.0964559377551321,0.2166124476688531,0.0839273382543979,0.3482654243935374
Q1 2007,0.1005863088104799,-1.7348226335104089,-1.0779245043121397,1.656779922037817,0.1131045426482268,0.5705107379582353,-0.2175376054995916,0.0815162410187966,0.2616786887708275,-0.3935939290795404
Q1 2008,-0.1652575476347483,-0.1924941560763532,188.41362453508265,-4.70671196580831,-0.2864097351198643,0.2280422529311867,-0.1607272727272727,-0.1886275818458173,0.05523717913786,-0.9039479615286852
Q1 2009,-0.3868103164972192,-0.9690230409424594,-0.257605746305077,-3.747827992600184,-0.2490011212801016,-0.1255597776138998,-0.5875635205804216,-0.2877362978101375,-0.2930473273978013,0.4821907810511381
Q1 2010,-0.4488357718688267,0.3648348683088867,2.5068944878052,-1.7603892767077762,-0.1422872424028798,0.000596297985649,-0.2191816546762589,0.3833358606746757,0.3177493482134585,1.065660923252091
Q1 2011,-0.9818213231163792,-0.6495298349459364,-0.0708685222932808,-6.040997123281282,-0.7221048567675947,0.3799641775019848,-0.2489929109935861,-0.2016679534541544,-0.173236249792088,-0.3516354591597483
Q1 2012,-0.3267356978234236,0.1496719063272436,0.1965829848994718,16.504539316263955,-0.3128766406202568,0.1275479338987653,-0.2506135997070304,-0.9058119688429496,-0.3802837485161126,0.2622863108713873
Q1 2013,-0.4621844536770563,-0.1381790737893777,0.4416169611770522,1.6942936652526868,0.2790153282484733,-0.0911748863690042,-0.3772171020248824,-1.2819538668825028,-0.1353617742873227,-0.0778536472114802
Q1 2014,-0.8319326881219067,-0.7629291206019249,0.3432866138082464,1.974562156151136,-0.1838669742299595,0.2395017778561154,-0.307724096837128,-1.0013643196178046,-1.2593702944416196,-0.5435266226587108
Q1 2015,-0.0424431154097647,-0.937250222017606,0.035923932234932,2.9844482482785866,-0.1533384486040491,-0.0347495766988361,-0.2104793093182494,-0.9548880418076562,0.9261159145714476,0.1472545961595619
Q1 2016,-0.3183683147676227,-0.962786905047714,-0.2186467136586934,-1071.403523445928,-0.0514535127250095,0.0213761964223775,-0.2545254006358268,-0.4856046926145357,0.2910272946012493,-0.898938624833643
Q1 2017,-0.7095266298318028,-0.2596145308769899,-0.0061663691298068,8.735116156794097,-0.6482936586866672,0.061482693612469,-0.3739558301865202,-0.4478926992144408,-0.0654524400615402,-0.8258665015806168
Q1 2018,-1.9217393698386316,0.8788515250303102,1.330583276121295,-5.675272519977698,-0.1365262700971907,0.2746018400056211,-0.2096869521662909,-0.8000613060485215,-0.1521971646647393,1.0114383001019935
Q1 2019,0.2687763590676721,-0.7568198968503514,0.0215124141144675,-9.756525849935334,0.1194577218038159,0.3531023964587219,-0.2895396237705224,-0.4720185895478731,0.0225299193371677,-1.3426998788221296
Q2 1998,-0.056580137177070285,0.2124183553822665,-0.31235362887715,-0.1889124003308705,1.066140801160154,-1.342371914443642,0.2385417738973889,-0.056580137177070285,-0.069523947027639,-0.056580137177070285
Q2 1999,1.144616506511396,0.300854286363327,-0.3596975068215855,0.3343733748813875,14.408597725218826,-6.741178682168043,0.1356791844719487,1.144616506511396,-0.0663128363660883,1.144616506511396
Q2 2001,-0.21910148560153003,0.4918025999871958,-0.2652436223943754,-0.5670983208970601,0.026582581069082,-0.1716375668161236,-0.1048798389069762,-0.6448011571128494,-0.2811371380673712,-0.4555009072752923
Q2 2002,0.050485320731799795,1.374035825345255,-0.0981514905438164,-0.7840112157823192,0.4854279037593763,-0.0118208858130355,0.2911193684281858,-0.6738530909740795,0.3123748610658008,-0.440753388899169
Q2 2003,-0.4149170563118002,-1.3118748740105366,-0.8970836992191997,-1.3648577728494984,0.4404728722395519,-0.7646098226304188,0.0385847408270239,-0.5747673159758132,0.3629924002309388,0.3368899645817502
